name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
Wrongerbox,0.092,179.0,70.0,2.557,2.0,2.0,3.0,271.0,6923.683,9945.219,0.0
_Tireless,0.125,265.0,116.0,2.284,4.0,5.0,7.0,943.0,11977.156,17104.253,0.0
915,0.061,78.0,48.0,1.625,0.0,0.0,7.0,120.0,3507.168,4613.554,0.0
Bloomishly,0.1,111.0,59.0,1.881,1.0,2.0,4.0,147.0,6039.571,7723.308,0.0
Heartsrevolution,0.012,13.0,3.0,4.333,0.0,0.0,0.0,0.0,961.626,651.732,45.0
ItalianPenguin,2.79,2652.0,4695.0,0.565,30.0,26.0,870.0,9770.0,116869.099,359753.082,51.0
Keelerr,0.774,1191.0,747.0,1.594,2.0,32.0,18.0,817.0,74446.893,90047.018,1618.0
lauten,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,157.769,163.58,0.0
Lawreenieh,0.004,3.0,4.0,0.75,0.0,1.0,1.0,22.0,282.038,366.341,0.0
mh676,0.016,4.0,7.0,0.571,0.0,1.0,2.0,6.0,1056.502,863.949,205.0
Mirgh,0.017,14.0,21.0,0.667,1.0,0.0,4.0,353.0,1801.57,2615.586,170.0
PastelVox,0.027,66.0,29.0,2.276,0.0,2.0,2.0,6.0,2780.239,3215.2,0.0
Pegatree,0.032,33.0,19.0,1.737,0.0,0.0,0.0,0.0,1898.554,1938.236,819.0
RaZeragon,0.065,106.0,68.0,1.559,0.0,0.0,1.0,0.0,6699.378,6823.09,468.0
Savie,0.001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,146.149,243.354,0.0
Sona_Tea,0.012,1.0,5.0,0.2,0.0,0.0,0.0,0.0,577.407,472.262,0.0
Swit2427,0.017,15.0,24.0,0.625,0.0,0.0,0.0,0.0,788.884,1280.343,0.0
Versions,0.003,1.0,3.0,0.333,0.0,0.0,0.0,19.0,214.548,241.401,0.0
xAshes,0.075,55.0,51.0,1.078,1.0,3.0,3.0,63.0,3325.059,4810.782,0.0
zengjp,0.018,12.0,18.0,0.667,1.0,0.0,4.0,150.0,1091.04,1740.41,256.0
abrakadabrax,0.766,1359.0,872.0,1.558,10.0,21.0,96.0,1675.0,61339.635,99767.65,132.0
bar1234,0.126,230.0,183.0,1.257,0.0,6.0,18.0,459.0,13637.05,19666.439,0.0
CakeInASuit,0.884,1393.0,1531.0,0.91,10.0,25.0,134.0,2222.0,62846.739,132138.04,0.0
CatShanti,0.065,73.0,68.0,1.074,0.0,12.0,11.0,97.0,4714.21,7374.739,0.0
f1brown,0.316,359.0,232.0,1.547,6.0,10.0,24.0,917.0,21108.545,32014.062,0.0
