name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
CheizIt,0.006,3.0,5.0,0.6,0.0,1.0,2.0,176.0,359.248,269.374,0.0
Cypridiot7,0.057,78.0,63.0,1.238,1.0,5.0,2.0,40.0,5268.352,6477.853,0.0
draco1355,0.014,12.0,10.0,1.2,1.0,0.0,4.0,193.0,590.848,617.099,0.0
IronicGentleman,0.03,32.0,32.0,1.0,0.0,1.0,1.0,85.0,3150.433,3095.64,0.0
Islendingur,0.231,200.0,380.0,0.526,0.0,6.0,18.0,83.0,15566.509,25772.018,0.0
jaidenmital,0.089,83.0,44.0,1.886,0.0,3.0,7.0,43.0,3587.276,4468.76,0.0
pestoo_,0.005,3.0,8.0,0.375,0.0,1.0,1.0,1.0,95.839,438.08,0.0
PumpkinBearr,0.029,0.0,1.0,0.0,0.0,1.0,0.0,0.0,88.424,107.306,0.0
RobFerretti,0.009,0.0,2.0,0.0,0.0,0.0,0.0,0.0,137.0,82.841,0.0
Rowses,0.011,6.0,9.0,0.667,0.0,0.0,0.0,0.0,542.797,841.609,0.0
Slingg,0.028,25.0,29.0,0.862,0.0,1.0,0.0,0.0,1916.839,2510.925,0.0
TomD53,0.009,29.0,17.0,1.706,0.0,0.0,0.0,0.0,1093.556,1216.135,0.0
Xfiru,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.427,94.015,0.0
_Pai,0.16,154.0,111.0,1.387,2.0,14.0,7.0,113.0,12275.054,11854.825,0.0
_Peppe,0.141,144.0,56.0,2.571,2.0,18.0,9.0,181.0,11382.54,8069.879,0.0
2ensational,0.102,134.0,102.0,1.314,0.0,4.0,11.0,208.0,6551.086,10511.643,0.0
Aussi,0.081,65.0,51.0,1.275,0.0,9.0,5.0,237.0,4750.547,4550.386,0.0
Ducksfan101,0.004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,21.599,0.0
eeyore6,0.036,5.0,5.0,1.0,0.0,0.0,0.0,0.0,208.958,575.546,0.0
Foodcourt,0.084,99.0,99.0,1.0,0.0,2.0,16.0,158.0,7833.348,7537.017,0.0
Iceman502,0.151,286.0,96.0,2.979,2.0,11.0,7.0,193.0,18779.021,13147.525,0.0
Paddishly,0.045,60.0,59.0,1.017,0.0,5.0,3.0,13.0,4724.134,4988.611,0.0
Participated,0.173,253.0,199.0,1.271,2.0,24.0,35.0,497.0,15038.876,16282.297,0.0
