name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
Foodcourt,0.28,573.0,182.0,3.148,0.0,143.0,4.0,61.0,23715.618,21046.431,0.0
Golondrina,0.003,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.5,106.42,0.0
hamzacx,4.093,6279.0,2891.0,2.172,6.0,1714.0,9.0,175.0,303358.11,296259.228,0.0
Lceman502,3.004,5595.0,1884.0,2.97,7.0,1255.0,9.0,417.0,259630.923,219221.987,0.0
LegendOfPinkLink,0.113,148.0,84.0,1.762,0.0,26.0,1.0,163.0,7547.979,6703.339,0.0
Paddishly,0.003,1.0,3.0,0.333,0.0,0.0,0.0,0.0,185.7,198.85,0.0
Participated,1.084,1951.0,896.0,2.177,1.0,416.0,6.0,119.0,91028.543,78769.756,0.0
Raging_,1.028,2116.0,943.0,2.244,4.0,376.0,59.0,1114.0,75111.406,69948.207,0.0
rigol,0.068,99.0,55.0,1.8,0.0,12.0,1.0,2.0,5087.064,4823.703,0.0
Sayan,0.204,299.0,198.0,1.51,1.0,56.0,4.0,58.0,15484.178,15004.213,0.0
thgstarburst,0.193,244.0,102.0,2.392,0.0,53.0,1.0,39.0,10922.832,7952.407,0.0
_Peppe,0.347,321.0,179.0,1.793,0.0,63.0,0.0,3.0,16316.957,17264.304,0.0
2OO8,0.018,21.0,17.0,1.235,0.0,2.0,0.0,0.0,1057.315,1293.54,0.0
asspot,0.053,71.0,64.0,1.109,0.0,7.0,3.0,66.0,3519.454,4418.826,0.0
Azol,0.798,1431.0,698.0,2.05,0.0,361.0,21.0,172.0,75215.848,60860.075,0.0
BM5,0.072,110.0,76.0,1.447,0.0,32.0,1.0,5.0,7352.829,6500.827,0.0
bofbofbofbof,1.39,2612.0,1362.0,1.918,5.0,471.0,53.0,581.0,106021.015,98574.736,0.0
Carsonn,0.173,313.0,94.0,3.33,0.0,78.0,0.0,1.0,12934.02,10643.414,0.0
chickdee,0.218,339.0,180.0,1.883,0.0,57.0,0.0,14.0,16008.498,13893.112,0.0
Choowie,5.67,13195.0,4309.0,3.062,7.0,3424.0,15.0,240.0,530845.51,410511.822,0.0
Equilibrium,0.09,141.0,64.0,2.203,1.0,51.0,0.0,4.0,6668.799,6790.617,0.0
Exeadra,0.194,309.0,154.0,2.006,0.0,60.0,1.0,0.0,13961.376,14366.795,0.0
Gowrbehmunk,0.113,210.0,102.0,2.059,1.0,48.0,0.0,0.0,9290.182,8236.304,0.0
Haise,0.117,114.0,118.0,0.966,0.0,28.0,0.0,3.0,6858.743,8092.646,0.0
inposed,0.128,126.0,101.0,1.248,0.0,42.0,2.0,18.0,7408.2,7701.337,0.0
Larh,0.737,944.0,476.0,1.983,1.0,277.0,1.0,86.0,47063.964,47835.145,0.0
LeUniCow,1.473,2431.0,1289.0,1.886,4.0,447.0,33.0,861.0,112480.479,114081.083,0.0
LuvAzolandCoca,0.247,420.0,223.0,1.883,0.0,100.0,2.0,48.0,19534.095,18862.874,0.0
MightyCharlie,0.095,191.0,99.0,1.929,0.0,31.0,0.0,12.0,4767.888,4239.631,0.0
mikye,1.43,3234.0,650.0,4.975,7.0,741.0,4.0,400.0,128287.481,85973.915,0.0
MrBubDub,2.289,3901.0,1790.0,2.179,2.0,720.0,8.0,108.0,175774.97,183411.716,0.0
raXin,0.401,730.0,197.0,3.706,0.0,170.0,2.0,3.0,34944.397,25220.246,0.0
Recovs,0.767,1543.0,463.0,3.333,2.0,299.0,4.0,30.0,69097.117,50952.876,0.0
syo,0.119,164.0,100.0,1.64,0.0,41.0,0.0,0.0,8345.638,8175.23,0.0
xxMineSheepxx,0.044,39.0,48.0,0.812,0.0,8.0,4.0,10.0,1687.161,3278.901,0.0
915,0.013,6.0,12.0,0.5,0.0,1.0,0.0,0.0,471.869,645.595,0.0
Bloomishly,0.024,29.0,25.0,1.16,0.0,9.0,0.0,0.0,1498.262,1528.816,0.0
brobrotheewok2,0.138,124.0,80.0,1.55,0.0,33.0,1.0,5.0,7381.231,5541.908,0.0
caligraph,0.149,192.0,88.0,2.182,0.0,32.0,0.0,3.0,9200.008,8063.485,0.0
DoodleBerry7,0.637,1342.0,401.0,3.347,1.0,254.0,4.0,36.0,56087.777,40640.782,0.0
eeyore6,0.52,609.0,382.0,1.594,2.0,130.0,2.0,53.0,31073.505,31933.704,0.0
ghenry,16.567,34180.0,9324.0,3.666,16.0,5957.0,23.0,879.0,1424028.302,1123016.727,0.0
Glaze111,0.077,68.0,53.0,1.283,0.0,20.0,0.0,0.0,3876.496,4840.268,0.0
Heartsrevolution,2.382,3454.0,1461.0,2.364,4.0,611.0,3.0,106.0,156955.596,152441.96,0.0
Keelerr,3.313,3508.0,3023.0,1.16,4.0,790.0,25.0,756.0,157647.318,191388.196,0.0
lauten,0.022,21.0,18.0,1.167,0.0,5.0,0.0,0.0,1231.277,979.309,0.0
mh676,0.349,306.0,355.0,0.862,1.0,62.0,6.0,96.0,15713.62,20857.419,0.0
Mirgh,0.488,887.0,360.0,2.464,0.0,213.0,1.0,44.0,29595.153,28804.909,0.0
Pablik,0.382,620.0,133.0,4.662,0.0,107.0,0.0,19.0,15143.929,13911.091,0.0
PastelVox,0.096,132.0,72.0,1.833,0.0,36.0,1.0,0.0,5955.321,5793.121,0.0
Pegatree,0.07,63.0,58.0,1.086,3.0,6.0,8.0,468.0,2312.012,2602.053,0.0
puhdgy,0.412,671.0,245.0,2.739,0.0,124.0,1.0,22.0,20863.04,23140.066,0.0
RaZeragon,3.07,4572.0,2803.0,1.631,1.0,1122.0,12.0,269.0,214382.107,206924.933,0.0
Savie,0.277,281.0,165.0,1.703,0.0,68.0,2.0,27.0,12530.953,14434.705,0.0
SirLeo,0.009,18.0,10.0,1.8,0.0,0.0,0.0,0.0,705.473,588.28,0.0
Sona_Tea,0.445,515.0,354.0,1.455,1.0,104.0,3.0,29.0,23520.085,26706.79,0.0
Swit2427,0.008,4.0,3.0,1.333,0.0,0.0,0.0,0.0,180.7,227.49,0.0
Versions,0.461,674.0,276.0,2.442,1.0,121.0,0.0,53.0,27096.637,25388.718,0.0
xAshes,2.252,1973.0,1932.0,1.021,1.0,518.0,8.0,119.0,105814.326,131281.824,0.0
zengjp,0.066,51.0,90.0,0.567,1.0,0.0,16.0,766.0,1624.159,4205.694,0.0
Ab0at,0.001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,72.099,76.71,0.0
abrakadabrax,0.153,164.0,125.0,1.312,0.0,29.0,1.0,141.0,9327.08,9761.139,0.0
bar1234,0.648,754.0,466.0,1.618,1.0,237.0,4.0,65.0,39656.341,38859.563,0.0
CakeInASuit,0.494,293.0,384.0,0.763,3.0,92.0,11.0,491.0,19197.537,26931.619,0.0
CatShanti,0.002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.079,0.0
ChubBub360,0.073,105.0,25.0,4.2,0.0,20.0,0.0,0.0,4523.67,3197.888,0.0
f1brown,0.097,82.0,108.0,0.759,0.0,22.0,2.0,2.0,5301.319,6399.396,0.0
Glashe,0.006,2.0,7.0,0.286,0.0,1.0,0.0,0.0,175.872,220.79,0.0
Glashee,0.876,1298.0,625.0,2.077,1.0,233.0,22.0,387.0,58987.702,53405.631,0.0
Hannaaa_,0.103,61.0,78.0,0.782,1.0,12.0,1.0,10.0,4511.841,5926.486,0.0
Insomniac__,0.032,16.0,17.0,0.941,4.0,3.0,4.0,100.0,750.76,978.925,0.0
Kevivi,0.157,198.0,114.0,1.737,0.0,56.0,0.0,0.0,9983.146,7917.693,0.0
Lagable,0.466,660.0,372.0,1.774,0.0,136.0,3.0,5.0,32759.086,29786.826,0.0
NinetyThree,0.16,308.0,118.0,2.61,0.0,57.0,0.0,0.0,14085.527,11492.707,0.0
Schokie,0.093,153.0,63.0,2.429,0.0,32.0,0.0,3.0,8419.742,5539.326,0.0
Stelians,1.986,2288.0,966.0,2.369,3.0,545.0,4.0,859.0,116794.3,109174.446,0.0
TheNameIsSam,0.049,51.0,26.0,1.962,0.0,11.0,0.0,2.0,2314.866,2839.352,0.0
TrueChampie,0.072,110.0,88.0,1.25,0.0,14.0,1.0,3.0,5367.757,4960.504,0.0
zxcvb,0.056,40.0,42.0,0.952,0.0,17.0,1.0,3.0,2901.26,2982.288,0.0
