name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
Hannah__exe,0.287,334.0,282.0,1.184,1.0,18.0,15.0,131.0,28538.756,36895.052,0.0
Hauntster,0.333,200.0,169.0,1.183,1.0,27.0,29.0,377.0,20046.915,19977.993,0.0
Iqn_,0.002,1.0,1.0,1.0,0.0,0.0,0.0,1.0,26.8,28.0,0.0
j0nii_,0.063,52.0,9.0,5.778,0.0,11.0,1.0,17.0,5335.174,2874.476,0.0
kadeisawesome4,0.14,179.0,200.0,0.895,2.0,2.0,18.0,799.0,15679.204,23478.327,0.0
LazyLinni,0.218,143.0,161.0,0.888,5.0,7.0,31.0,1327.0,12595.717,18123.545,0.0
luvthat,0.058,35.0,21.0,1.667,0.0,4.0,0.0,9.0,4999.25,4740.765,0.0
mimisberry,0.517,679.0,480.0,1.415,1.0,44.0,17.0,437.0,72487.167,70743.803,0.0
Nurth,0.102,164.0,121.0,1.355,4.0,6.0,38.0,1111.0,12977.142,16740.513,0.0
Prismxtic,0.01,6.0,5.0,1.2,0.0,2.0,0.0,0.0,999.617,677.979,0.0
Sploy1,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WaddlingAround,1.025,1527.0,1058.0,1.443,6.0,52.0,88.0,2166.0,119533.877,143451.56,0.0
X_X_X_X,0.023,21.0,14.0,1.5,0.0,1.0,4.0,16.0,1068.017,1301.401,0.0
__Hapi,0.008,10.0,3.0,3.333,0.0,2.0,0.0,0.0,919.673,654.3,0.0
2OO8,0.411,807.0,385.0,2.096,6.0,26.0,65.0,1355.0,61411.239,48829.998,0.0
APliterature,0.103,9.0,12.0,0.75,0.0,0.0,0.0,0.0,1090.919,1390.637,0.0
Azol,1.088,1593.0,903.0,1.764,24.0,73.0,175.0,5347.0,168661.62,126180.875,0.0
BM5,1.985,3647.0,1912.0,1.907,18.0,234.0,197.0,4626.0,394148.166,321245.501,0.0
Boarder96,0.49,389.0,374.0,1.04,3.0,19.0,21.0,355.0,41168.305,44873.254,0.0
bofbofbofbof,2.186,1226.0,917.0,1.337,43.0,102.0,313.0,11551.0,90195.769,100497.351,0.0
Bowser_Jr,0.012,23.0,18.0,1.278,0.0,0.0,4.0,17.0,1673.925,1811.759,0.0
caligraph,0.872,518.0,293.0,1.768,18.0,6.0,102.0,7379.0,37658.358,49123.9,0.0
Cego,1.493,2649.0,936.0,2.83,5.0,251.0,56.0,1127.0,277623.059,180346.111,0.0
chickdee,0.74,615.0,274.0,2.245,15.0,31.0,68.0,1952.0,49348.28,37126.449,0.0
Choowie,0.919,1572.0,653.0,2.407,19.0,53.0,83.0,3342.0,103385.377,80328.91,0.0
Exeadra,0.632,1329.0,804.0,1.653,17.0,27.0,175.0,3545.0,85019.205,102902.351,0.0
Fit,0.014,7.0,0.0,0.0,0.0,0.0,0.0,0.0,876.364,707.399,0.0
Haise,1.4,1275.0,430.0,2.965,6.0,143.0,27.0,630.0,147207.199,101899.922,0.0
Larh,4.198,3261.0,1905.0,1.712,22.0,492.0,163.0,5204.0,309711.608,265699.639,0.0
LeUniCow,1.926,1370.0,815.0,1.681,11.0,76.0,108.0,4267.0,144245.785,123047.253,0.0
