kit_type,playtime,kills,deaths,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored,kdr
CHEMIST,21791.0,204.0,247.0,1.0,28.0,3.0,101.0,14378.772,15012.845999999998,0.0,0.8259109311740891
MEDIC,26802.0,159.0,181.0,1.0,27.0,7.0,266.0,17510.139000000003,22014.851000000002,15585.0,0.8784530386740331
NINJA,61066.0,847.0,1734.0,1.0,62.0,15.0,336.0,78415.72699999998,41048.414,0.0,0.4884659746251442
HEAVY,52947.0,236.0,137.0,5.0,26.0,10.0,635.0,24332.851999999995,18663.531,0.0,1.7226277372262773
ASSASSIN,35318.0,739.0,952.0,0.0,64.0,5.0,66.0,22884.546,22169.680000000004,0.0,0.7762605042016807
PYRO,210745.0,3124.0,1926.0,3.0,582.0,6.0,250.0,156280.70100000006,142421.96999999997,0.0,1.6220145379023885
ELF,4240.0,14.0,13.0,1.0,3.0,2.0,360.0,742.4209999999999,908.0569999999999,0.0,1.0769230769230769
SOLDIER,6976.0,64.0,98.0,0.0,7.0,4.0,48.0,8406.548,7727.576,0.0,0.6530612244897959
MAGE,4225.0,14.0,39.0,1.0,3.0,3.0,177.0,1235.6650000000002,1998.8620000000003,0.0,0.358974358974359
ENGINEER,761.0,0.0,2.0,0.0,0.0,0.0,0.0,137.0,82.84100000000001,0.0,0.0
NECRO,652.0,2.0,0.0,0.0,0.0,0.0,0.0,293.45,101.557,0.0,Inf
ARCHER,219.0,1.0,1.0,1.0,1.0,1.0,59.0,73.599,65.199,0.0,1.0
DWARF,1525.0,21.0,4.0,0.0,3.0,2.0,184.0,882.619,610.481,0.0,5.25
