kit_type,playtime,kills,deaths,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored,kdr
NINJA,142329.0,3056.0,5466.0,1.0,397.0,21.0,177.0,355037.2929999999,143190.55900000004,0.0,0.5590925722649104
ASSASSIN,2445.0,107.0,67.0,1.0,9.0,1.0,23.0,2732.215,1730.7019999999998,0.0,1.5970149253731343
PYRO,15764.0,253.0,134.0,1.0,76.0,0.0,1.0,12533.282000000003,9475.439,0.0,1.8880597014925373
CHEMIST,38779.0,1097.0,733.0,20.0,8.0,188.0,4282.0,54634.979000000014,78016.97399999999,0.0,1.4965893587994543
HEAVY,15781.0,280.0,144.0,1.0,19.0,11.0,144.0,31063.736000000004,21336.477,0.0,1.9444444444444444
MAGE,3057.0,11.0,17.0,0.0,1.0,1.0,36.0,1255.917,843.417,0.0,0.6470588235294118
SOLDIER,37205.0,715.0,502.0,9.0,61.0,85.0,1221.0,70384.371,56403.205,0.0,1.4243027888446216
SCOUT,1695.0,33.0,38.0,0.0,2.0,1.0,1.0,2101.621,1483.193,0.0,0.868421052631579
ELF,1979.0,30.0,26.0,1.0,3.0,12.0,235.0,1353.26,1986.051,0.0,1.1538461538461537
MEDIC,4813.0,120.0,65.0,0.0,4.0,11.0,118.0,5028.9490000000005,6900.446999999999,2333.0,1.8461538461538463
NECRO,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
DWARF,546.0,4.0,1.0,0.0,1.0,0.0,0.0,117.036,113.739,0.0,4.0
ARCHER,316.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,34.357,0.0,0.0
ENGINEER,318.0,3.0,2.0,0.0,2.0,0.0,0.0,338.489,173.727,0.0,1.5
