kit_type,playtime,kills,deaths,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored,kdr
MEDIC,63733.0,478.0,540.0,2.0,93.0,6.0,185.0,27543.476,50189.776,119698.0,0.8851851851851852
CHEMIST,1912.0,4.0,7.0,0.0,0.0,0.0,0.0,151.81799999999998,160.73999999999998,0.0,0.5714285714285714
HEAVY,44637.0,679.0,480.0,1.0,44.0,17.0,437.0,72487.16700000002,70743.80299999999,0.0,1.4145833333333333
SOLDIER,79700.0,1033.0,1043.0,2.0,117.0,69.0,1151.0,96043.594,104513.85500000003,0.0,0.9904122722914669
NECRO,14204.0,216.0,186.0,3.0,4.0,7.0,120.0,9971.938999999998,15640.985999999999,0.0,1.1612903225806452
PYRO,2635.0,25.0,13.0,1.0,9.0,1.0,31.0,1187.225,1312.85,0.0,1.9230769230769231
NINJA,2041.0,26.0,41.0,1.0,5.0,2.0,74.0,1822.4340000000002,1148.5,0.0,0.6341463414634146
ASSASSIN,27207.0,631.0,823.0,0.0,59.0,1.0,4.0,19723.314,20907.899000000005,0.0,0.7667071688942891
MAGE,1464.0,6.0,4.0,0.0,1.0,1.0,66.0,356.126,186.737,0.0,1.5
DWARF,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARCHER,223.0,1.0,5.0,0.0,0.0,0.0,0.0,105.0,241.0,0.0,0.2
ENGINEER,23.0,0.0,0.0,0.0,0.0,0.0,0.0,100.2,38.399,0.0,NaN
