kit_type,playtime,kills,deaths,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored,kdr
ELF,100265.0,774.0,1679.0,28.0,12.0,546.0,7531.0,29475.011999999995,107707.36300000004,0.0,0.46098868374032165
PYRO,4308.0,42.0,49.0,0.0,29.0,0.0,0.0,2684.521,2714.469,0.0,0.8571428571428571
NINJA,6800.0,37.0,185.0,0.0,2.0,5.0,24.0,5338.83,4713.071,0.0,0.2
HEAVY,28778.0,200.0,169.0,1.0,27.0,29.0,377.0,20046.914999999997,19977.993,0.0,1.183431952662722
MEDIC,9808.0,152.0,135.0,2.0,5.0,18.0,723.0,6486.274000000001,13012.357,4626.0,1.125925925925926
ASSASSIN,3063.0,51.0,93.0,0.0,8.0,4.0,18.0,1353.1399999999999,2162.5840000000003,0.0,0.5483870967741935
CHEMIST,4387.0,38.0,55.0,1.0,4.0,10.0,275.0,2930.9689999999996,5111.277000000001,0.0,0.6909090909090909
SOLDIER,15376.0,118.0,175.0,2.0,22.0,30.0,886.0,12758.584999999997,14671.114000000001,0.0,0.6742857142857143
MAGE,1135.0,4.0,5.0,0.0,0.0,1.0,6.0,121.229,279.307,0.0,0.8
NECRO,1371.0,24.0,21.0,0.0,0.0,0.0,0.0,1487.618,1713.511,0.0,1.1428571428571428
ENGINEER,62.0,1.0,1.0,0.0,0.0,0.0,0.0,31.76,44.092,0.0,1.0
ARCHER,136.0,0.0,1.0,1.0,0.0,0.0,100.0,41.88,95.15,0.0,0.0
SCOUT,422.0,7.0,14.0,0.0,0.0,0.0,0.0,333.387,486.02299999999997,0.0,0.5
