name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
5ive_Head,589195.0,5608.0,9967.0,0.5626567673321963,358.0,211.0,3093.0,64882.0,335737.28400000016,805764.0290000001,0.0
Alcea_,7723.0,78.0,71.0,1.0985915492957747,0.0,33.0,0.0,23.0,10698.453000000001,7950.8510000000015,0.0
ApparentlySexist,23048.0,191.0,212.0,0.9009433962264152,24.0,8.0,100.0,3660.0,10814.292999999998,20475.021,0.0
Arjaz,103654.0,949.0,1708.0,0.5556206088992974,55.0,34.0,828.0,17983.0,54510.91700000001,147169.06400000007,0.0
Cego,9278.0,138.0,69.0,2.0,4.0,19.0,8.0,440.0,11008.277000000002,8354.583999999999,0.0
Cliff_92,29427.0,239.0,352.0,0.6789772727272727,38.0,22.0,141.0,2921.0,15097.233000000006,20878.901,0.0
Daveeeeeeeee,72309.0,739.0,1147.0,0.6442894507410637,30.0,50.0,350.0,7201.0,63750.72199999999,91597.12900000002,0.0
diamondleague,39467.0,363.0,429.0,0.8461538461538461,1.0,47.0,59.0,2005.0,40637.391,39902.338,0.0
FireTurtle,18448.0,259.0,263.0,0.9847908745247148,1.0,39.0,48.0,707.0,22639.90700000001,26384.527,0.0
Hansai,14881.0,95.0,188.0,0.5053191489361702,6.0,8.0,46.0,953.0,5717.62,13789.822,0.0
IronicGentleman,218889.0,2925.0,4337.0,0.6744293290292829,62.0,92.0,1018.0,16796.0,166612.22300000011,333826.6840000002,0.0
Kayrex,88113.0,1118.0,932.0,1.1995708154506437,29.0,169.0,243.0,5022.0,105445.08900000004,96462.577,0.0
Lord_Byzantine,30379.0,488.0,272.0,1.7941176470588236,10.0,42.0,68.0,2650.0,38427.757000000005,29784.378000000015,0.0
Ninsanity,132270.0,1408.0,1768.0,0.7963800904977375,109.0,71.0,635.0,22533.0,105307.68500000004,160553.43200000006,0.0
NoSkillJustPots,8171.0,78.0,70.0,1.1142857142857143,7.0,15.0,21.0,2150.0,5392.0419999999995,7656.710999999999,0.0
redundent,12850.0,165.0,198.0,0.8333333333333334,9.0,7.0,62.0,1261.0,9590.728,16533.25,0.0
ROFLBOY,25730.0,281.0,183.0,1.53551912568306,0.0,55.0,9.0,92.0,34739.304,20975.737,0.0
Sen2ational,25077.0,325.0,228.0,1.4254385964912282,10.0,38.0,66.0,2473.0,31068.982999999997,28039.584999999992,0.0
Ubau,1915.0,34.0,31.0,1.0967741935483872,1.0,0.0,8.0,79.0,2393.518,3090.007,0.0
Ugianskis,89628.0,697.0,1637.0,0.4257788637751985,56.0,20.0,648.0,15471.0,40030.60999999998,119712.37999999995,0.0
VapeV3_,3114.0,43.0,44.0,0.9772727272727272,1.0,9.0,14.0,137.0,3942.505,3346.107,0.0
yairster,10563.0,77.0,122.0,0.6311475409836066,1.0,19.0,18.0,191.0,8759.676,9892.561,0.0
ZilQae,7453.0,96.0,87.0,1.1034482758620692,10.0,1.0,48.0,1420.0,4227.668,7208.228,0.0
_Pai,219720.0,2630.0,3353.0,0.7843722039964212,71.0,121.0,828.0,14531.0,152167.29800000007,298645.79899999994,0.0
12gulfer66,69216.0,746.0,758.0,0.9841688654353562,11.0,122.0,103.0,2782.0,79939.20200000003,81033.43499999997,0.0
aefrogdog,3263.0,24.0,20.0,1.2,1.0,6.0,0.0,218.0,2888.4210000000007,2001.3670000000002,0.0
b0squet,28468.0,278.0,224.0,1.2410714285714286,21.0,24.0,68.0,4769.0,21563.491,23114.724,0.0
BrandinoB,38436.0,387.0,350.0,1.1057142857142856,28.0,39.0,119.0,4784.0,32091.051000000003,34932.64199999998,0.0
