kit_type,playtime,kills,deaths,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored,kdr
PYRO,13038.0,144.0,127.0,0.0,35.0,6.0,115.0,7330.412,9480.217,0.0,1.1338582677165354
ARCHER,235197.0,5617.0,2830.0,3.0,21.0,42.0,478.0,156861.90099999995,167731.2580000001,0.0,1.9848056537102474
HEAVY,68524.0,469.0,306.0,8.0,30.0,72.0,2753.0,54517.742999999995,45885.888,0.0,1.5326797385620916
CHEMIST,59121.0,739.0,777.0,6.0,48.0,110.0,1584.0,60147.38299999999,65948.98299999998,0.0,0.9510939510939511
MEDIC,23840.0,158.0,181.0,2.0,24.0,19.0,242.0,13260.696999999998,21647.154000000002,26139.0,0.8729281767955801
NINJA,94463.0,1346.0,2637.0,4.0,198.0,70.0,1257.0,130842.27099999998,70264.21400000004,0.0,0.5104285172544558
FASHIONISTA,811.0,3.0,12.0,0.0,0.0,1.0,24.0,403.827,752.4300000000001,0.0,0.25
SOLDIER,39829.0,364.0,435.0,1.0,47.0,59.0,2005.0,41036.041,40358.436,0.0,0.8367816091954023
NECRO,8082.0,101.0,71.0,1.0,8.0,5.0,91.0,7759.651000000001,8281.634999999998,106.0,1.4225352112676057
ENGINEER,9169.0,111.0,62.0,0.0,10.0,1.0,34.0,9405.949,6531.045,0.0,1.7903225806451613
DWARF,897.0,2.0,6.0,0.0,0.0,1.0,41.0,326.22299999999996,479.7,0.0,0.3333333333333333
ELF,6722.0,31.0,79.0,0.0,0.0,6.0,400.0,2733.015999999999,4699.734,0.0,0.3924050632911392
ASSASSIN,6722.0,125.0,173.0,0.0,28.0,2.0,25.0,3633.2890000000007,4037.07,0.0,0.7225433526011561
MAGE,191541.0,1354.0,2093.0,3.0,93.0,74.0,1655.0,146184.5719999999,136495.33899999998,0.0,0.6469182990922121
SCOUT,44170.0,301.0,753.0,1.0,34.0,52.0,281.0,17018.324999999997,27549.380999999998,0.0,0.399734395750332
