kit_type,playtime,kills,deaths,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored,kdr
PYRO,14176.0,152.0,143.0,0.0,40.0,6.0,115.0,8083.339,10884.567000000001,0.0,1.062937062937063
ARCHER,272460.0,6591.0,3338.0,3.0,21.0,44.0,529.0,182553.10999999987,199235.102,0.0,1.974535650089874
HEAVY,83734.0,708.0,409.0,8.0,46.0,81.0,4472.0,80013.60100000002,67253.34599999999,0.0,1.7310513447432763
CHEMIST,78146.0,1199.0,1255.0,8.0,50.0,190.0,2652.0,85682.18199999999,104886.988,0.0,0.9553784860557769
MEDIC,38859.0,239.0,236.0,2.0,45.0,19.0,242.0,20255.957,29021.352,46815.0,1.0127118644067796
NINJA,147282.0,2265.0,5172.0,6.0,323.0,82.0,1353.0,260631.168,136590.81600000002,0.0,0.43793503480278423
FASHIONISTA,834.0,3.0,12.0,0.0,0.0,1.0,24.0,403.827,752.4300000000001,0.0,0.25
SOLDIER,53712.0,519.0,701.0,4.0,54.0,130.0,2674.0,56246.51899999999,63856.884999999995,0.0,0.7403708987161198
NECRO,11798.0,196.0,121.0,2.0,11.0,7.0,137.0,12971.653999999999,15116.979,106.0,1.6198347107438016
ENGINEER,12197.0,149.0,94.0,0.0,12.0,8.0,151.0,11672.788,9155.559000000001,0.0,1.5851063829787233
DWARF,2430.0,3.0,9.0,0.0,0.0,1.0,41.0,377.22299999999996,663.889,0.0,0.3333333333333333
ELF,12903.0,87.0,188.0,3.0,2.0,31.0,722.0,5473.625999999998,12591.503999999999,0.0,0.4627659574468085
ASSASSIN,6722.0,125.0,173.0,0.0,28.0,2.0,25.0,3633.2890000000007,4037.07,0.0,0.7225433526011561
MAGE,240205.0,1706.0,2599.0,5.0,114.0,81.0,2015.0,186941.76299999992,168540.14399999997,0.0,0.6564063101192766
SCOUT,197981.0,1712.0,4013.0,16.0,252.0,201.0,1514.0,142369.69299999994,165493.43700000003,0.0,0.42661350610515825
