kit_type,playtime,kills,deaths,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored,kdr
NINJA,67255.0,1601.0,2531.0,8.0,166.0,69.0,330.0,158763.08899999998,72406.44599999998,0.0,0.6325563018569735
HEAVY,10431.0,354.0,147.0,1.0,20.0,25.0,521.0,24579.585000000003,19403.443000000003,0.0,2.4081632653061225
MEDIC,9060.0,113.0,71.0,0.0,9.0,6.0,121.0,6749.866,8527.589000000002,10936.0,1.591549295774648
ELF,117105.0,1858.0,2107.0,76.0,7.0,864.0,11166.0,68492.663,170528.92000000007,0.0,0.8818224964404366
SOLDIER,9992.0,160.0,184.0,6.0,1.0,87.0,1068.0,9559.383000000002,15869.138000000003,0.0,0.8695652173913043
CHEMIST,225387.0,6542.0,4052.0,123.0,83.0,1257.0,24268.0,359431.22900000017,476563.80399999995,0.0,1.6145113524185588
ENGINEER,2921.0,73.0,39.0,0.0,2.0,5.0,78.0,3683.703,3445.655,0.0,1.8717948717948718
ASSASSIN,931.0,21.0,12.0,0.0,2.0,0.0,0.0,489.957,331.80899999999997,0.0,1.75
PYRO,7159.0,155.0,84.0,0.0,19.0,0.0,0.0,6915.872000000001,6363.345,0.0,1.8452380952380953
SCOUT,7569.0,107.0,185.0,0.0,2.0,13.0,60.0,6637.51,7102.364000000001,0.0,0.5783783783783784
ARCHER,4446.0,134.0,53.0,0.0,1.0,1.0,28.0,3584.563,3280.4950000000003,0.0,2.5283018867924527
NECRO,625.0,15.0,10.0,1.0,1.0,1.0,129.0,814.956,1135.949,0.0,1.5
MAGE,1976.0,27.0,29.0,0.0,0.0,2.0,22.0,2398.37,1985.945,0.0,0.9310344827586207
