kit_type,playtime,kills,deaths,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored,kdr
MEDIC,43333.0,497.0,819.0,4.0,5.0,5.0,525.0,16378.226,83930.452,23415.0,0.6068376068376068
HEAVY,808.0,14.0,13.0,0.0,0.0,0.0,0.0,790.785,1711.434,0.0,1.0769230769230769
MAGE,312.0,0.0,1.0,0.0,0.0,0.0,0.0,16.463,62.25,0.0,0.0
