name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
Mirgh,2.5393171296296293,901.0,465.0,1.93,28.0,116.0,140.0,5266.5,80326.79,70322.55,0.0
puhdgy,2.050983796296296,524.0,177.0,2.96,10.0,14.0,39.0,1324.4,29828.02,26109.91,0.0
lauten,1.2573495370370371,803.0,634.0,1.26,34.0,61.0,180.0,7311.5,74529.69,83461.68,0.0
Versions,23.529039351851853,7737.0,4973.0,1.55,200.0,559.0,798.0,29065.25,569496.34,569248.0,0.0
Savie,1.3359837962962964,1201.0,392.0,3.06,14.0,154.0,60.0,2996.9,101381.2,73444.55,0.0
SirLeo,1.7928125,2847.0,1159.0,2.45,30.0,75.0,272.0,9576.75,179469.31,191582.36,0.0
PastelVox,0.8038657407407407,695.0,297.0,2.34,13.0,30.0,61.0,2718.3,45936.89,45663.5,0.0
Glaze111,0.46604166666666663,478.0,317.0,1.5,7.0,35.0,43.0,1480.55,42335.52,44912.03,0.0
915,0.439375,11.0,5.0,2.2,0.0,1.0,0.0,142.85,1166.07,1206.26,0.0
Sona_Tea,4.368703703703703,1815.0,1132.0,1.6,75.0,64.0,379.0,12288.95,147705.97,164830.72,0.0
eeyore6,4.562766203703704,2064.0,868.0,2.37,50.0,192.0,222.0,10654.0,168510.0,150465.77,0.0
DoodleBerry7,3.496516203703704,2975.0,704.0,4.22,26.0,372.0,103.0,4286.8,241533.08,144669.55,0.0
Heartsrevolution,15.121770833333334,13244.0,1680.0,7.88,106.0,1905.0,136.0,13550.05,1076909.63,575796.3,0.0
caligraph,5.096805555555555,3187.0,1669.0,1.9,184.0,72.0,640.0,39527.55,232848.69,257013.74,0.0
Pablik,1.2344560185185185,718.0,227.0,3.16,13.0,31.0,41.0,1960.85,49343.26,37678.53,0.0
brobrotheewok2,2.616678240740741,2043.0,585.0,3.49,64.0,187.0,118.0,7888.05,187978.19,130380.56,0.0
mh676,0.7801273148148148,205.0,250.0,0.82,6.0,14.0,66.0,1930.8,18825.19,24954.05,0.0
bar1234,1.4594907407407407,1467.0,1122.0,1.3,109.0,165.0,339.0,14977.25,104423.52,131297.4,0.0
Glashee,7.488310185185185,3507.0,1283.0,2.73,140.0,295.0,402.0,17708.95,259024.67,211557.62,0.0
