name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
zengjp,3.994,3459.0,4902.0,0.7,108.0,126.0,1041.0,22987.45,227982.39,363249.37,0.0
Keelerr,0.701,543.0,466.0,1.16,8.0,68.0,41.0,1021.6,37288.68,38496.78,0.0
Pegatree,0.534,261.0,560.0,0.46,21.0,20.0,158.0,3667.2,19791.3,36272.02,0.0
Bloomishly,1.143,277.0,535.0,0.51,25.0,40.0,54.0,2366.65,15432.02,24436.14,0.0
Swit2427,0.194,25.0,59.0,0.42,1.0,3.0,1.0,364.2,824.8,1436.19,0.0
ghenry,6.329,11437.0,6264.0,1.82,222.0,271.0,1873.0,39535.35,642135.32,775909.88,0.0
Mirgh,7.623,7949.0,6899.0,1.15,501.0,453.0,2201.0,68487.7,440032.35,590977.44,0.0
puhdgy,0.598,303.0,292.0,1.03,22.0,19.0,58.0,2523.9,17379.08,19582.47,0.0
lauten,0.113,64.0,151.0,0.42,0.0,6.0,9.0,76.5,4883.16,6540.3,0.0
Versions,26.723,17727.0,16378.0,1.08,730.0,737.0,3619.0,110807.3,1022329.65,1238381.61,0.0
Savie,0.123,98.0,84.0,1.16,1.0,16.0,13.0,360.95,7435.8,7659.44,0.0
SirLeo,1.916,5092.0,2228.0,2.28,140.0,37.0,701.0,19415.3,218779.1,309265.76,0.0
PastelVox,2.824,3216.0,2409.0,1.33,129.0,160.0,599.0,16812.2,168197.74,213383.77,0.0
Glaze111,1.476,1637.0,1621.0,1.0,41.0,147.0,295.0,6850.75,99507.91,144244.83,0.0
915,0.216,90.0,145.0,0.62,9.0,11.0,18.0,650.9,6354.63,6578.45,0.0
Sona_Tea,8.832,10635.0,10554.0,1.0,977.0,235.0,3658.0,104757.6,653370.97,894588.56,0.0
eeyore6,3.037,609.0,760.0,0.8,17.0,85.0,29.0,820.55,38530.62,42221.52,0.0
DoodleBerry7,4.035,7342.0,2269.0,3.23,55.0,676.0,283.0,8699.5,515705.8,342471.77,0.0
Heartsrevolution,5.447,5062.0,1153.0,4.39,86.0,744.0,135.0,8362.9,323517.73,201760.67,0.0
caligraph,8.624,12614.0,6578.0,1.91,586.0,209.0,2202.0,108290.5,730867.47,888634.92,0.0
Pablik,9.642,16100.0,7733.0,2.08,486.0,468.0,1872.0,70040.6,926167.91,942637.87,0.0
brobrotheewok2,0.777,821.0,399.0,2.05,81.0,68.0,123.0,7225.0,47180.32,43920.67,0.0
mh676,3.512,2547.0,5022.0,0.5,144.0,62.0,1362.0,27875.45,161994.42,365628.11,0.0
bar1234,7.83,8161.0,5975.0,1.36,458.0,460.0,1923.0,73672.55,485043.31,647122.24,0.0
witdur,11.32,18826.0,9393.0,2.0,761.0,879.0,2727.0,103042.2,1226706.32,1181528.84,0.0
Glashe,0.549,193.0,829.0,0.23,35.0,5.0,310.0,5240.8,14700.13,53312.3,0.0
f1brown,3.071,3124.0,2925.0,1.06,503.0,237.0,1531.0,59303.85,179924.07,297184.98,0.0
Fella001,0.054,22.0,57.0,0.38,4.0,4.0,15.0,298.6,1395.34,3288.69,0.0
Blackfurrykitty,27.783,48586.0,22048.0,2.2,731.0,905.0,2265.0,112380.15,3026809.04,2746416.48,0.0
CatShanti,0.183,100.0,182.0,0.54,14.0,5.0,60.0,1325.1,6087.56,14068.81,0.0
abrakadabrax,0.598,194.0,336.0,0.57,7.0,9.0,33.0,803.5,11074.51,19548.73,0.0
Gymaddict,8.375,8532.0,10785.0,0.79,436.0,425.0,2509.0,69741.0,616556.57,820586.45,0.0
CakeInASuit,1.775,921.0,1638.0,0.56,44.0,65.0,256.0,6894.55,63335.3,123885.13,0.0
ChubBub360,5.332,7364.0,5169.0,1.42,191.0,99.0,1019.0,21682.2,470217.97,518196.94,0.0
crashable,1.335,1517.0,1404.0,1.08,142.0,85.0,599.0,25131.65,109628.54,132895.96,0.0
Hannx,0.346,25.0,69.0,0.36,5.0,1.0,22.0,978.55,1449.19,3856.62,0.0
Insomniac__,0.315,176.0,296.0,0.59,16.0,17.0,69.0,1523.4,10406.72,19287.5,0.0
Kevivi,7.559,16723.0,8825.0,1.89,799.0,319.0,3396.0,95595.0,985252.6,1021896.35,0.0
Maccciii,3.191,5252.0,3319.0,1.58,221.0,264.0,677.0,28380.2,334083.63,359490.88,0.0
MysticMad,0.206,232.0,172.0,1.34,22.0,17.0,87.0,2841.1,10722.13,15129.79,0.0
NikolakiH,12.248,24191.0,13287.0,1.82,440.0,693.0,1743.0,71549.1,1467137.69,1386601.49,0.0
NinetyThree,3.527,7910.0,5247.0,1.5,230.0,104.0,1841.0,42418.0,444529.0,657860.35,0.0
Schokie,14.911,18827.0,6824.0,2.75,272.0,569.0,785.0,27305.8,1311272.73,997077.78,0.0
Stelians,5.019,2896.0,2087.0,1.38,142.0,312.0,619.0,33446.4,167206.92,201241.71,0.0
TheNameIsSam,15.363,13383.0,16126.0,0.82,281.0,374.0,2564.0,62823.35,909123.9,1404816.22,0.0
TrueChampie,2.927,4617.0,2421.0,1.9,281.0,256.0,794.0,35145.0,280805.56,249176.66,0.0
UnholyIceX2,2.356,2975.0,2631.0,1.13,228.0,148.0,971.0,29507.1,202791.09,284157.94,0.0
zxcvb,0.259,222.0,138.0,1.6,5.0,15.0,12.0,374.15,15353.9,12670.7,0.0
