name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
SpookyBen4,12.192,19456.0,4841.0,4.01,15.0,138.0,23.0,2340.55,556445.41,351755.88,0.0
TheSpartan33,1.864,3447.0,1981.0,1.74,10.0,12.0,95.0,1691.7,113749.33,119347.46,0.0
wintergreen3,21.381,34218.0,9190.0,3.72,52.0,256.0,23.0,5650.65,995661.87,704527.51,0.0
Zarpin,0.279,397.0,70.0,5.67,2.0,1.0,2.0,143.75,13262.61,7771.5,0.0
_Pai,7.695,11539.0,6150.0,1.87,19.0,77.0,31.0,1515.05,301603.56,338816.59,0.0
CrazySchnetzler1,2.737,4911.0,1720.0,2.85,5.0,54.0,18.0,722.95,152885.6,106864.81,0.0
TomD53,2.389,5064.0,2319.0,2.18,3.0,31.0,16.0,387.25,156076.29,113236.9,0.0
ambxr_,0.273,302.0,172.0,1.75,0.0,2.0,3.0,14.25,8141.02,9795.98,0.0
AlternateSource,1.153,1738.0,1000.0,1.73,0.0,14.0,10.0,138.75,55158.52,59296.0,0.0
100th,0.501,845.0,381.0,2.21,3.0,8.0,15.0,599.65,27266.81,18915.22,0.0
IronicGentleman,0.112,91.0,158.0,0.57,0.0,0.0,1.0,0.55,4859.22,8220.28,0.0
Islendingur,0.149,140.0,139.0,1.0,0.0,0.0,0.0,0.0,5513.99,7316.99,0.0
draco1355,0.572,697.0,400.0,1.74,3.0,4.0,11.0,442.0,29104.99,26612.13,0.0
xiiaa,0.019,6.0,21.0,0.28,0.0,1.0,0.0,0.0,487.94,626.94,0.0
_Peppe,14.572,21169.0,6565.0,3.22,44.0,100.0,80.0,4749.7,591936.29,534561.7,0.0
Cypridiot7,2.057,2789.0,1521.0,1.83,7.0,40.0,28.0,795.0,89833.92,95696.63,0.0
399,0.381,550.0,314.0,1.75,0.0,0.0,2.0,14.55,15180.34,17424.98,0.0
RobFerretti,0.171,232.0,122.0,1.9,1.0,2.0,2.0,62.0,9168.33,8332.58,0.0
CheizIt,5.166,8519.0,4284.0,1.98,3.0,55.0,31.0,888.55,242862.93,225651.95,0.0
hiighcows,0.647,747.0,684.0,1.09,1.0,2.0,2.0,90.35,21465.75,28628.88,0.0
Slingg,0.763,787.0,647.0,1.21,0.0,5.0,5.0,56.45,26179.0,32504.17,0.0
PumpkinBearr,0.388,422.0,340.0,1.24,0.0,6.0,0.0,0.0,13257.7,16386.16,0.0
jaidenmital,2.395,3251.0,2927.0,1.11,2.0,10.0,27.0,470.85,105212.28,140714.99,0.0
moraband,0.098,189.0,78.0,2.42,0.0,5.0,1.0,80.85,6284.89,5022.22,0.0
Rowses,2.459,1207.0,2043.0,0.59,11.0,46.0,102.0,1904.55,57261.79,105900.99,0.0
Xfiru,3.071,4066.0,3257.0,1.24,16.0,32.0,81.0,2175.05,192673.53,196966.19,0.0
aleiia,0.436,407.0,222.0,1.83,0.0,0.0,3.0,108.45,10386.02,8204.62,0.0
pestoo_,1.375,1293.0,626.0,2.06,7.0,25.0,9.0,344.85,38699.0,37124.41,0.0
Iceman502,3.597,7648.0,2813.0,2.71,9.0,43.0,19.0,1301.45,208687.1,156705.06,0.0
Foodcourt,3.243,6739.0,3094.0,2.17,5.0,21.0,42.0,1152.3,184867.77,175402.05,0.0
Aussi,1.044,1921.0,738.0,2.6,6.0,12.0,5.0,208.7,53869.61,35647.38,0.0
Slurp_,0.244,368.0,184.0,2.0,1.0,2.0,0.0,16.8,12474.91,9697.97,0.0
Paddishly,15.579,21681.0,10828.0,2.0,32.0,368.0,86.0,3164.7,636870.07,694888.16,0.0
Participated,5.366,10978.0,4918.0,2.23,17.0,34.0,64.0,2597.7,283845.98,253908.43,0.0
2ensational,0.575,1421.0,407.0,3.49,3.0,3.0,5.0,261.7,36675.45,24418.91,0.0
Scarowinds,2.565,5044.0,1505.0,3.35,6.0,20.0,36.0,1304.65,140666.11,92806.84,0.0
Chhimichanga,15.986,28060.0,9882.0,2.83,50.0,213.0,96.0,6193.05,691799.53,519812.66,0.0
Daaphne,1.691,1650.0,1234.0,1.33,0.0,5.0,0.0,6.05,43822.99,56149.0,0.0
Ducksfan101,10.012,17951.0,4184.0,4.29,105.0,299.0,269.0,14667.65,495886.68,313172.33,0.0
eeyore6,1.563,1955.0,811.0,2.41,1.0,13.0,11.0,1411.35,60652.01,48674.24,0.0
Psysnipinq,0.262,584.0,390.0,1.49,1.0,2.0,6.0,91.65,20224.28,19976.32,0.0
Raging_,1.543,2457.0,1373.0,1.78,34.0,27.0,90.0,4054.2,87078.54,72185.73,0.0
Rhodes,0.091,193.0,89.0,2.16,0.0,2.0,1.0,32.0,6061.28,4759.16,0.0
Sayan,0.961,1798.0,780.0,2.3,1.0,3.0,14.0,848.05,51684.79,43243.97,0.0
Scoundrel,0.12,228.0,115.0,1.98,2.0,0.0,5.0,451.75,7368.57,5817.52,0.0
SirLeo,1.927,4288.0,714.0,6.0,8.0,20.0,14.0,587.65,99128.15,65090.02,0.0
syo,3.969,7766.0,3796.0,2.04,6.0,21.0,16.0,637.45,213311.37,211079.33,0.0
TheNameIsSam,5.043,5398.0,5104.0,1.05,4.0,38.0,66.0,1018.35,202481.49,279694.53,0.0
thgstarburst,1.35,2203.0,662.0,3.32,9.0,26.0,36.0,2508.65,70563.38,44404.18,0.0
Trenny,4.373,11272.0,4553.0,2.47,8.0,47.0,20.0,694.3,317585.97,296141.93,0.0
Visqe,0.226,376.0,114.0,3.29,3.0,1.0,5.0,345.0,10985.73,9703.0,0.0
__Hapi,0.979,745.0,497.0,1.49,0.0,9.0,0.0,3.35,24532.8,24004.85,0.0
Glaze111,0.448,434.0,230.0,1.88,0.0,4.0,0.0,4.55,14181.15,12862.11,0.0
Hannah__exe,0.181,88.0,162.0,0.54,1.0,2.0,2.0,58.8,6055.7,8650.62,0.0
WaddlingAround,0.397,117.0,261.0,0.44,1.0,2.0,1.0,23.85,5372.5,10611.67,0.0
Alverid,12.751,13277.0,9208.0,1.44,8.0,20.0,7.0,703.6,331822.88,396662.49,0.0
Bath_Maintenance,1.019,1113.0,853.0,1.3,1.0,12.0,7.0,78.25,37758.99,42127.27,0.0
Boxehh,0.254,150.0,268.0,0.55,1.0,0.0,0.0,32.8,6887.74,13307.98,0.0
duolingos,6.193,6796.0,4943.0,1.37,44.0,54.0,239.0,7030.7,232490.59,289747.85,0.0
Iqn_,0.031,17.0,29.0,0.58,0.0,0.0,0.0,0.0,1255.99,1390.71,0.0
j0nii_,0.73,775.0,354.0,2.18,6.0,9.0,13.0,532.3,32475.57,25436.77,0.0
kadeisawesome4,0.259,402.0,261.0,1.54,1.0,0.0,15.0,294.65,12056.46,14286.48,0.0
LazyLinni,1.746,1414.0,1849.0,0.76,6.0,13.0,26.0,920.95,42004.62,80107.38,0.0
luvthat,2.404,2191.0,1049.0,2.08,0.0,8.0,1.0,131.65,54330.21,49238.36,0.0
mimisberry,2.399,2238.0,940.0,2.38,1.0,12.0,0.0,90.45,60199.68,43047.39,0.0
Nurth,0.479,1356.0,574.0,2.36,1.0,7.0,8.0,140.5,36137.25,29403.23,0.0
Prismxtic,2.454,3327.0,2140.0,1.55,0.0,21.0,13.0,649.2,130929.42,127578.59,0.0
Sploy1,0.952,1252.0,604.0,2.07,1.0,3.0,4.0,172.5,39781.16,31593.37,0.0
TheX_Theory,0.002,1.0,3.0,0.33,0.0,0.0,0.0,0.0,47.87,81.87,0.0
X_X_X_X,0.052,34.0,46.0,0.73,3.0,1.0,10.0,188.2,1461.47,2742.82,0.0
Hauntster,0.218,162.0,209.0,0.77,1.0,0.0,0.0,100.8,7103.95,9631.67,0.0
bofbofbofbof,3.15,4935.0,3001.0,1.64,26.0,39.0,177.0,4017.3,150796.47,162018.14,0.0
2OO8,0.427,709.0,208.0,3.4,1.0,14.0,7.0,109.5,21879.01,14408.7,0.0
_Tireless,3.585,9499.0,3547.0,2.67,12.0,43.0,31.0,1631.3,252556.33,183504.72,0.0
Azol,9.142,26010.0,8849.0,2.93,21.0,60.0,113.0,2230.8,708715.68,515893.22,0.0
APliterature,1.074,1840.0,800.0,2.3,0.0,24.0,11.0,195.5,63684.2,51337.34,0.0
Boarder96,0.065,66.0,53.0,1.24,0.0,0.0,0.0,0.0,2379.03,2600.52,0.0
BM5,12.318,39551.0,14929.0,2.64,18.0,74.0,39.0,1641.4,1068661.82,1024083.72,0.0
Bowser_Jr,0.314,572.0,255.0,2.24,1.0,1.0,3.0,64.2,16253.02,16737.52,0.0
caligraph,5.107,11772.0,2896.0,4.06,16.0,49.0,37.0,2498.35,288143.66,172350.67,0.0
Cego,0.434,580.0,312.0,1.85,3.0,3.0,3.0,266.95,17441.28,14180.63,0.0
chickdee,9.581,18684.0,5772.0,3.23,20.0,79.0,98.0,3115.55,497705.25,328183.65,0.0
Choowie,1.247,1750.0,1060.0,1.65,0.0,9.0,3.0,43.2,50055.62,51750.58,0.0
Exeadra,5.12,13982.0,4622.0,3.02,3.0,57.0,8.0,211.65,336287.66,288954.65,0.0
Fit,0.273,351.0,115.0,3.05,0.0,0.0,0.0,0.0,9442.66,5257.83,0.0
Haise,23.187,35007.0,9015.0,3.88,26.0,369.0,24.0,1823.25,991337.83,616985.59,0.0
Larh,2.281,1946.0,1514.0,1.28,4.0,20.0,1.0,137.3,50673.15,57517.73,0.0
LeUniCow,3.449,5425.0,2952.0,1.83,16.0,44.0,120.0,3420.35,176632.67,175993.02,0.0
Pablik,3.565,9634.0,2012.0,4.78,6.0,44.0,17.0,816.4,274416.06,129485.43,0.0
Recovs,12.068,31910.0,8300.0,3.84,61.0,318.0,189.0,10015.55,929397.5,581815.2,0.0
Vezura,0.365,684.0,436.0,1.56,0.0,1.0,8.0,39.4,22791.97,23061.48,0.0
Wrongerbox,7.468,17931.0,7901.0,2.26,9.0,45.0,10.0,651.3,463556.11,439600.18,0.0
Zarya,0.075,125.0,63.0,1.98,0.0,0.0,1.0,2.85,4127.88,4072.9,0.0
xAshes,0.666,599.0,565.0,1.06,6.0,1.0,40.0,590.35,20718.56,27311.66,0.0
RaZeragon,12.681,34479.0,14156.0,2.43,8.0,90.0,46.0,1133.85,912393.09,704859.08,0.0
zengjp,0.739,1090.0,836.0,1.3,0.0,3.0,6.0,289.5,33681.16,33885.36,0.0
Keelerr,0.532,705.0,529.0,1.33,3.0,6.0,13.0,515.45,22780.56,26947.55,0.0
Pegatree,0.925,936.0,755.0,1.23,0.0,15.0,7.0,63.55,33556.75,36110.95,0.0
