name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
Elovie,3.844,4063.0,1693.0,2.39,5.0,989.0,10.0,419.25,188720.56,154509.91,0.0
esoffron,2.422,3984.0,2224.0,1.79,5.0,543.0,37.0,556.0,182783.0,189936.69,0.0
Golondrina,0.202,35.0,144.0,0.24,0.0,2.0,2.0,38.8,2157.92,5191.56,0.0
hamzacx,9.915,15525.0,6035.0,2.57,15.0,3938.0,25.0,898.0,712800.73,674400.25,0.0
_Peppe,1.186,893.0,400.0,2.23,4.0,156.0,2.0,143.1,40522.38,40879.55,0.0
Psysnipinq,0.592,1146.0,775.0,1.47,6.0,119.0,29.0,727.7,54057.76,47673.07,0.0
Raging_,2.538,4925.0,2184.0,2.25,26.0,634.0,159.0,3148.2,187579.09,161615.95,0.0
rigol,1.04,1508.0,773.0,1.95,3.0,197.0,15.0,352.9,66016.65,61167.71,0.0
Sayan,0.894,1250.0,748.0,1.67,6.0,172.0,17.0,337.05,56825.17,52360.51,0.0
thgstarburst,3.131,4548.0,1324.0,3.43,9.0,809.0,23.0,649.85,175341.69,119013.07,0.0
2OO8,0.212,313.0,136.0,2.3,4.0,45.0,6.0,224.4,12892.62,9875.23,0.0
syo,0.713,908.0,538.0,1.68,1.0,171.0,4.0,69.35,35617.02,34990.49,0.0
asspot,2.394,3864.0,2462.0,1.56,23.0,364.0,97.0,2233.65,190019.01,183113.38,0.0
BM5,0.372,756.0,479.0,1.57,2.0,70.0,14.0,200.95,39481.35,32483.31,0.0
Carsonn,0.844,1758.0,552.0,3.18,1.0,358.0,7.0,96.3,67193.24,56810.6,0.0
chickdee,2.172,3156.0,1092.0,2.89,11.0,410.0,38.0,1071.7,114079.44,81531.67,0.0
Choowie,10.307,21157.0,6673.0,3.17,15.0,5293.0,39.0,649.9,852646.25,651812.64,0.0
Equilibrium,0.414,552.0,191.0,2.89,2.0,135.0,1.0,35.9,22700.43,18503.89,0.0
Exeadra,0.634,933.0,505.0,1.84,0.0,204.0,6.0,20.55,43449.43,41670.13,0.0
Gowrbehmunk,0.678,1469.0,360.0,4.08,2.0,186.0,6.0,207.95,45731.23,29607.67,0.0
Haise,1.321,1067.0,515.0,2.07,6.0,257.0,0.0,72.6,53215.9,44564.98,0.0
ikemulti,0.242,70.0,40.0,1.75,0.0,11.0,0.0,0.0,3747.15,2957.61,0.0
inposed,1.975,1804.0,911.0,1.98,10.0,412.0,20.0,684.3,89839.52,77847.75,0.0
Joyful,0.002,3.0,1.0,3.0,0.0,0.0,0.0,0.0,129.54,81.55,0.0
Larh,5.94,4534.0,2342.0,1.93,17.0,1207.0,11.0,490.85,216847.79,191511.2,0.0
LeUniCow,5.665,7276.0,4935.0,1.47,59.0,1461.0,299.0,7401.9,356583.43,365253.91,0.0
LuvAzolandCoca,0.781,1247.0,735.0,1.69,11.0,216.0,26.0,576.85,52976.77,57833.91,0.0
Azol,1.423,2457.0,1147.0,2.14,6.0,544.0,38.0,705.2,124917.14,97257.62,0.0
mikye,2.954,6383.0,1521.0,4.19,11.0,1207.0,11.0,1013.05,253229.42,170937.92,0.0
MightyCharlie,0.632,1275.0,517.0,2.46,0.0,254.0,7.0,103.85,32964.63,30315.49,0.0
roundestt,5.718,10001.0,4773.0,2.09,11.0,1753.0,74.0,1094.65,450065.06,421817.15,0.0
raXin,0.659,1214.0,393.0,3.08,0.0,240.0,5.0,30.95,56953.56,40562.83,0.0
recovs,5.886,13423.0,3346.0,4.01,29.0,1967.0,119.0,3757.95,514156.29,331587.62,0.0
xxMineSheepxx,1.247,1201.0,794.0,1.51,6.0,210.0,37.0,807.25,45200.66,50820.7,0.0
xAshes,3.479,2622.0,2662.0,0.98,7.0,690.0,37.0,456.05,139958.15,173215.93,0.0
RaZeragon,4.6,7480.0,4531.0,1.65,5.0,1533.0,46.0,782.15,331519.3,311717.47,0.0
zengjp,0.072,58.0,99.0,0.58,1.0,0.0,16.0,773.35,1877.91,4530.83,0.0
Keelerr,5.796,6182.0,5188.0,1.19,12.0,1263.0,58.0,1898.35,264260.89,319903.41,0.0
Pegatree,1.023,922.0,818.0,1.12,5.0,160.0,44.0,1379.15,39410.45,40829.83,0.0
Bloomishly,0.923,507.0,558.0,0.9,3.0,166.0,6.0,214.5,23427.2,28203.18,0.0
Swit2427,0.042,31.0,27.0,1.14,0.0,4.0,0.0,0.0,1116.42,1136.97,0.0
ghenry,45.033,77591.0,20537.0,3.77,37.0,14827.0,76.0,2297.35,3287485.64,2432767.11,0.0
Mirgh,2.605,4254.0,1612.0,2.63,9.0,910.0,38.0,1142.65,142159.27,118246.51,0.0
puhdgy,2.539,3930.0,1383.0,2.84,16.0,544.0,47.0,2040.85,120163.96,111941.87,0.0
lauten,0.308,273.0,359.0,0.76,5.0,54.0,13.0,266.5,18218.32,19677.66,0.0
Versions,1.263,1313.0,729.0,1.8,6.0,255.0,15.0,440.3,56659.17,52083.8,0.0
Savie,0.904,1139.0,593.0,1.92,1.0,267.0,6.0,74.95,51210.22,49388.94,0.0
SirLeo,0.222,387.0,126.0,3.07,3.0,47.0,4.0,134.0,14334.56,12143.81,0.0
PastelVox,1.098,1030.0,609.0,1.69,2.0,183.0,17.0,379.1,44811.23,42952.67,0.0
Glaze111,1.439,1333.0,658.0,2.02,3.0,238.0,2.0,282.05,63286.64,55847.03,0.0
915,0.188,210.0,172.0,1.22,0.0,24.0,3.0,10.45,7661.08,8241.38,0.0
Sona_Tea,2.512,3518.0,1706.0,2.06,10.0,615.0,23.0,597.4,133561.01,123213.35,0.0
eeyore6,3.978,4242.0,1831.0,2.31,14.0,880.0,12.0,323.45,176740.79,147188.02,0.0
DoodleBerry7,1.884,3848.0,972.0,3.95,2.0,634.0,19.0,505.2,154472.57,100415.2,0.0
Heartsrevolution,15.115,19100.0,4499.0,4.24,52.0,3266.0,25.0,1651.2,806876.35,576444.08,0.0
caligraph,2.148,3382.0,1076.0,3.14,16.0,615.0,31.0,873.95,144772.21,108302.59,0.0
Pablik,1.993,3982.0,900.0,4.42,3.0,477.0,13.0,675.55,106227.74,78614.72,0.0
brobrotheewok2,2.247,2897.0,1222.0,2.37,11.0,558.0,24.0,1139.5,122225.08,87286.85,0.0
mh676,0.759,756.0,700.0,1.08,3.0,116.0,24.0,609.15,31127.12,42039.99,0.0
bar1234,3.389,3633.0,2931.0,1.23,22.0,1005.0,84.0,1606.25,185395.57,196669.88,0.0
DuhWither,5.857,9821.0,3896.0,2.52,46.0,1287.0,182.0,5309.45,393402.63,313594.27,0.0
Glashe,0.181,78.0,201.0,0.38,0.0,17.0,5.0,13.25,6330.6,10766.12,0.0
f1brown,3.046,2268.0,2240.0,1.01,21.0,601.0,56.0,1102.45,114473.08,140190.46,0.0
Fella001,0.485,472.0,415.0,1.13,2.0,60.0,13.0,230.7,23345.56,27836.97,0.0
Blackfurrykitty,0.027,62.0,35.0,1.77,0.0,6.0,0.0,0.0,2094.55,1747.73,0.0
CatShanti,0.482,445.0,438.0,1.01,2.0,73.0,7.0,36.3,26561.68,29877.53,0.0
abrakadabrax,1.391,1435.0,1093.0,1.31,10.0,249.0,48.0,917.25,76015.15,81809.11,0.0
Ab0at,2.314,2336.0,2429.0,0.96,15.0,369.0,103.0,1442.8,120996.39,138002.91,0.0
CakeInASuit,4.522,2594.0,3266.0,0.79,20.0,508.0,105.0,2379.05,139708.74,188391.93,0.0
ChubBub360,2.816,3718.0,2097.0,1.77,6.0,420.0,11.0,212.6,160836.97,147369.88,0.0
Lagable,0.871,1298.0,701.0,1.85,6.0,242.0,14.0,211.15,60548.42,50597.24,0.0
Hannx,1.097,353.0,418.0,0.84,5.0,87.0,6.0,179.85,19326.8,27897.44,0.0
Insomniac__,0.874,648.0,901.0,0.71,8.0,97.0,38.0,733.75,35775.72,52143.53,0.0
Kevivi,1.236,2404.0,982.0,2.44,7.0,320.0,35.0,765.9,102831.14,65745.53,0.0
Maccciii,0.726,883.0,645.0,1.36,3.0,153.0,18.0,317.5,37229.29,41454.75,0.0
MysticMad,0.207,342.0,83.0,4.12,1.0,81.0,1.0,26.9,14514.08,7964.31,0.0
NikolakiH,0.009,18.0,8.0,2.25,0.0,0.0,0.0,0.0,766.35,543.69,0.0
NinetyThree,0.691,1178.0,488.0,2.41,3.0,233.0,19.0,315.2,54578.27,41944.26,0.0
Schokie,0.324,499.0,300.0,1.66,0.0,60.0,4.0,35.6,25094.06,20365.27,0.0
Stelians,24.51,24753.0,11677.0,2.11,160.0,4823.0,714.0,29339.1,1095888.37,1020226.65,0.0
TheNameIsSam,3.0,3556.0,2674.0,1.32,7.0,260.0,60.0,1383.3,115259.23,171368.88,0.0
TrueChampie,0.784,1063.0,698.0,1.52,8.0,180.0,28.0,470.2,48866.14,39341.93,0.0
UnholyIceX2,1.369,2059.0,1465.0,1.4,5.0,284.0,35.0,1000.4,95373.58,89567.49,0.0
zxcvb,0.897,1056.0,697.0,1.51,4.0,206.0,15.0,261.6,46838.13,39513.94,0.0
