name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
f1brown,0.6838773148148148,552.0,163.0,3.38,6.0,83.0,10.0,826.35,26400.99,25595.68,0.0
Fella001,0.2859722222222222,129.0,140.0,0.92,2.0,9.0,25.0,1028.25,7931.4,14478.72,0.0
Blackfurrykitty,0.05768518518518518,54.0,3.0,18.0,0.0,2.0,0.0,0.0,2132.6,651.88,0.0
CatShanti,0.025578703703703704,6.0,5.0,1.2,2.0,1.0,1.0,53.5,298.62,268.72,0.0
abrakadabrax,0.19960648148148147,149.0,39.0,3.82,3.0,11.0,9.0,442.55,5920.53,5428.14,0.0
Ab0at,0.15731481481481482,75.0,45.0,1.66,0.0,13.0,3.0,4.25,5243.74,5008.31,0.0
CakeInASuit,0.33346064814814813,174.0,110.0,1.58,7.0,13.0,5.0,287.1,10289.6,9166.1,0.0
ChubBub360,2.137488425925926,1866.0,458.0,4.07,3.0,163.0,4.0,883.1,83641.23,57584.96,0.0
Lagable,0.024270833333333332,17.0,9.0,1.88,0.0,7.0,1.0,0.05,821.97,634.29,0.0
Hannaaa_,0.2453587962962963,74.0,86.0,0.86,3.0,5.0,2.0,211.75,3961.88,7921.17,0.0
Insomniac__,0.04538194444444445,23.0,19.0,1.21,0.0,3.0,1.0,133.45,1226.4,1580.38,0.0
Kevivi,0.18777777777777777,182.0,35.0,5.2,3.0,18.0,2.0,280.15,8957.79,4766.69,0.0
Maccciii,0.1045949074074074,112.0,23.0,4.86,0.0,23.0,0.0,0.0,4101.83,2322.5,0.0
MysticMad,0.553923611111111,455.0,118.0,3.85,2.0,50.0,0.0,186.7,25025.34,16411.12,0.0
NikolakiH,0.0625,46.0,17.0,2.7,0.0,10.0,1.0,14.45,2468.57,2029.52,0.0
NinetyThree,0.013773148148148149,6.0,7.0,0.85,0.0,1.0,0.0,0.0,330.59,232.8,0.0
Schokie,0.05872685185185185,14.0,9.0,1.55,0.0,2.0,0.0,0.0,725.51,515.41,0.0
Stelians,0.7854282407407407,544.0,219.0,2.48,4.0,43.0,13.0,942.05,30255.33,25528.02,0.0
TheNameIsSam,0.4146643518518518,208.0,89.0,2.33,0.0,16.0,0.0,13.95,10515.38,9441.49,0.0
TrueChampie,0.06784722222222223,43.0,11.0,3.9,1.0,6.0,2.0,95.9,2067.46,1456.65,0.0
UnholyIceX2,0.05537037037037037,48.0,21.0,2.28,0.0,3.0,0.0,0.0,2435.64,1300.89,0.0
zxcvb,0.11392361111111111,44.0,33.0,1.33,2.0,3.0,10.0,1247.95,2681.52,3580.22,0.0
