name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
Leotard,0.112,149.0,103.0,1.44,3.0,3.0,13.0,545.5,11333.4,7832.96,0.0
atruck,0.237,251.0,163.0,1.53,9.0,2.0,29.0,958.65,19597.07,12389.71,0.0
auromelt,0.362,184.0,162.0,1.13,6.0,14.0,23.0,627.9,13184.05,11132.49,0.0
Cardonation,1.226,1161.0,1073.0,1.08,53.0,31.0,341.0,6884.1,61858.76,79950.6,0.0
Codebastian,0.309,217.0,172.0,1.26,1.0,6.0,4.0,297.4,21194.51,11241.13,0.0
coolkevin867,0.002,0.0,3.0,0.0,0.0,0.0,0.0,0.0,156.25,134.77,0.0
cupcaik_,0.056,51.0,30.0,1.7,0.0,1.0,0.0,0.0,3557.23,2524.15,0.0
Deeg_,0.498,591.0,293.0,2.01,24.0,18.0,39.0,2118.25,42962.62,24780.26,0.0
DTJ5511,3.997,2398.0,1655.0,1.44,8.0,42.0,41.0,4436.6,170446.8,107643.07,0.0
gamren,1.748,2450.0,1555.0,1.57,11.0,188.0,101.0,1913.4,211438.05,165805.52,0.0
GengarSleep_,0.094,48.0,49.0,0.97,3.0,2.0,6.0,409.95,3455.34,3352.51,0.0
HaHaGetLost,0.175,137.0,84.0,1.63,3.0,2.0,8.0,470.2,9683.52,4502.66,0.0
_Leww_,0.686,563.0,212.0,2.65,1.0,11.0,3.0,437.55,32541.87,22240.67,0.0
LinkakaShisui,0.345,402.0,277.0,1.45,8.0,10.0,38.0,1548.8,26419.88,23845.65,0.0
Mhurdock,0.263,286.0,127.0,2.25,0.0,2.0,0.0,46.65,23497.3,10291.65,0.0
0bi_,1.279,1813.0,1140.0,1.59,25.0,124.0,103.0,1884.75,126241.42,108893.75,0.0
pestoo_,0.024,14.0,16.0,0.87,0.0,1.0,1.0,1.85,527.14,1033.67,0.0
pedruu,0.389,135.0,91.0,1.48,0.0,4.0,2.0,36.0,10953.44,8642.75,0.0
Rentokage,0.07,22.0,51.0,0.43,0.0,1.0,1.0,15.65,2161.2,3714.21,0.0
Rabious,0.01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.5,140.97,0.0
simcb,0.574,380.0,315.0,1.2,4.0,17.0,39.0,864.05,23447.93,23500.19,0.0
