name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
Z_Cray,2.173159722222222,2456.0,1940.0,1.26,126.0,89.0,541.0,20869.65,157325.7,240123.0,76205.0
PowerMoves,3.447094907407407,1620.0,1293.0,1.25,29.0,155.0,167.0,7104.45,101337.38,163250.9,86899.0
R4ve,11.744409722222223,5949.0,6355.0,0.93,391.0,567.0,1442.0,67429.35,369204.15,639259.9,298047.0
colorswitch,1.4508912037037038,955.0,1163.0,0.82,48.0,49.0,255.0,8480.6,52544.8,128368.44,44776.0
Yamiiiii,4.21818287037037,1905.0,1327.0,1.43,106.0,101.0,244.0,16582.8,117520.72,166453.13,79922.0
andrewdavid475,1.1430324074074074,659.0,701.0,0.94,22.0,48.0,36.0,2440.7,43774.93,65344.15,44105.0
talismax,7.27255787037037,5783.0,5940.0,0.97,441.0,197.0,1713.0,66840.25,301244.24,671009.88,144833.0
scapezar,3.6944560185185185,2440.0,2438.0,1.0,86.0,141.0,630.0,15468.45,158288.26,263238.78,125640.0
Z_Hobo,0.1779861111111111,255.0,149.0,1.71,6.0,11.0,19.0,706.4,17723.28,20009.72,4221.0
Leotard,0.5713078703703703,622.0,493.0,1.26,43.0,30.0,152.0,6665.55,31385.67,50015.6,12230.0
atruck,4.1353124999999995,3733.0,2182.0,1.71,169.0,86.0,738.0,42492.0,255926.95,305644.82,92213.0
auromelt,12.888668981481482,5210.0,7066.0,0.73,208.0,438.0,920.0,44168.0,308761.17,656531.13,381660.0
Cardonation,3.4894907407407407,1726.0,3111.0,0.55,157.0,40.0,1025.0,25142.5,83456.13,302947.57,56979.0
Codebastian,3.962893518518519,2798.0,2642.0,1.05,330.0,188.0,937.0,50583.05,176347.1,296868.54,67554.0
coolkevin867,0.1030787037037037,34.0,41.0,0.82,2.0,20.0,3.0,105.85,5546.29,6696.01,5650.0
cupcaik_,8.840555555555556,6555.0,5877.0,1.11,202.0,111.0,587.0,27581.5,293245.76,712078.73,226909.0
Deeg_,4.094618055555555,2671.0,2570.0,1.03,208.0,205.0,807.0,33872.1,183789.59,315282.22,105712.0
TheDT33,3.478564814814815,1727.0,1552.0,1.11,40.0,103.0,144.0,10656.3,107367.1,175251.93,67560.0
gamren,3.7940162037037033,3056.0,2957.0,1.03,64.0,108.0,437.0,13320.9,228979.41,329598.09,100445.0
GengarSleep_,3.297083333333333,2788.0,2523.0,1.1,106.0,145.0,445.0,15202.85,129424.01,295542.99,93049.0
HaHaGetLost,8.193067129629629,6312.0,4145.0,1.52,627.0,293.0,1893.0,94507.15,362013.15,510604.56,105323.0
_wLew_,42.70258101851852,21074.0,10076.0,2.09,274.0,697.0,1155.0,74949.95,1337131.5,1734985.21,718413.0
LinkakaShisui,10.583171296296296,9083.0,6826.0,1.33,637.0,350.0,2543.0,117546.9,510372.38,904472.52,285398.0
Mhurdock,1.2565046296296296,888.0,617.0,1.43,20.0,50.0,46.0,5236.35,65458.34,77647.17,58133.0
0bi_,1.4906944444444443,1550.0,1496.0,1.03,33.0,108.0,230.0,4760.85,112368.36,157198.04,55777.0
PancakeLazaro,0.813136574074074,491.0,664.0,0.73,18.0,36.0,70.0,2413.35,31229.0,57711.32,30057.0
pedruu,5.053680555555555,3745.0,3793.0,0.98,421.0,116.0,1964.0,69341.45,179294.49,525428.11,90209.0
Rentokage,1.6876736111111108,605.0,1231.0,0.49,9.0,89.0,68.0,1251.4,40172.76,94193.32,41181.0
Rabious,0.3395023148148148,391.0,205.0,1.9,19.0,12.0,52.0,1714.1,31007.51,30803.07,5097.0
simcb,5.096747685185185,3357.0,4043.0,0.83,197.0,236.0,561.0,24657.55,172709.06,404676.25,197583.0
Snowbreak,1.3090162037037036,1189.0,1413.0,0.84,24.0,19.0,269.0,4681.35,51372.25,137001.02,27587.0
Spades_,4.089421296296296,3804.0,3400.0,1.11,136.0,148.0,695.0,21786.4,205095.15,354533.01,163526.0
SuperBen4,2.639097222222222,1509.0,740.0,2.03,45.0,101.0,88.0,3936.65,106217.08,119944.17,62468.0
TheSpartan33,2.465717592592593,2071.0,2618.0,0.79,136.0,47.0,924.0,26360.0,120032.22,287776.41,44284.0
wintergreen3,2.3285532407407405,1066.0,907.0,1.17,119.0,167.0,308.0,16721.5,75349.82,141756.93,50628.0
Lceman502,4.79261574074074,4488.0,3612.0,1.24,190.0,161.0,657.0,27272.75,249926.79,384991.12,191517.0
Foodcourt,21.361296296296295,19641.0,15850.0,1.23,1082.0,409.0,3605.0,128150.45,894751.3,1823577.53,763180.0
Slurp_,1.5154976851851851,1146.0,822.0,1.39,6.0,76.0,42.0,846.15,77243.4,88445.16,55078.0
LegendOfPinkLink,2.7032638888888885,2695.0,1373.0,1.96,84.0,92.0,236.0,10327.25,165373.95,196666.97,77452.0
Paddishly,5.290208333333334,3460.0,2881.0,1.2,103.0,193.0,203.0,10400.9,192529.28,343264.44,263687.0
Participated,2.061898148148148,1699.0,1858.0,0.91,88.0,54.0,308.0,8664.6,79750.98,175564.99,61138.0
2ensational,0.3872337962962963,384.0,294.0,1.3,20.0,23.0,83.0,2347.65,21731.34,34730.72,18914.0
APliterature,1.3357291666666666,775.0,675.0,1.14,18.0,54.0,95.0,4400.75,51899.98,85583.53,43945.0
Aussi,1.524386574074074,877.0,1071.0,0.81,54.0,47.0,190.0,11919.8,54888.54,89086.81,61063.0
bigbird404,0.8606712962962964,405.0,901.0,0.44,52.0,27.0,221.0,7027.15,22241.19,76894.37,21689.0
0bunga_,5.688738425925926,3261.0,3493.0,0.93,111.0,317.0,287.0,16977.9,225519.4,395420.94,309808.0
Carowinds,1.618715277777778,1298.0,1054.0,1.23,45.0,63.0,212.0,7164.85,89617.38,147614.83,38113.0
Chhimichanga,3.650335648148148,1731.0,2123.0,0.81,109.0,129.0,260.0,11164.85,108630.57,219394.5,121483.0
Ducksfan101,31.701770833333335,19413.0,11565.0,1.67,2591.0,1561.0,7524.0,493555.85,1131150.95,2004110.19,357268.0
Elovie,15.351493055555556,5386.0,5675.0,0.94,158.0,597.0,349.0,28297.6,334559.04,646960.43,488989.0
esoffron,2.457615740740741,2387.0,2213.0,1.07,82.0,90.0,512.0,13827.15,136615.64,265348.25,60028.0
Golondrina,12.812962962962963,4211.0,4708.0,0.89,96.0,232.0,143.0,9913.45,303264.87,495099.7,369421.0
hamzacx,9.940231481481481,6332.0,7096.0,0.89,198.0,216.0,954.0,31344.85,258351.29,775492.66,300957.0
_Peppe,1.031388888888889,468.0,338.0,1.38,24.0,70.0,40.0,3183.35,34409.66,50109.5,49759.0
Psysnipinq,0.5036574074074074,439.0,498.0,0.88,35.0,11.0,154.0,6047.5,24824.47,49009.5,14876.0
Raging_,3.3433217592592595,2499.0,2213.0,1.12,181.0,85.0,724.0,29713.75,139270.34,243395.88,81357.0
rigol,1.7353472222222224,1098.0,1073.0,1.02,61.0,55.0,231.0,10751.5,83286.43,151855.95,39206.0
Sayan,0.9789236111111111,636.0,681.0,0.93,32.0,19.0,157.0,6865.65,38455.75,76305.28,21417.0
thgstarburst,1.8312268518518517,1648.0,836.0,1.97,30.0,89.0,150.0,5560.75,110782.2,126186.56,40625.0
bofbofbofbof,4.215104166666666,2437.0,3326.0,0.73,175.0,99.0,941.0,31924.0,122266.77,313147.99,76537.0
2OO8,0.36344907407407406,355.0,192.0,1.84,53.0,15.0,109.0,3634.4,17301.73,24005.48,11336.0
syo,1.2625462962962963,832.0,1067.0,0.77,122.0,34.0,250.0,17427.9,45945.24,104240.63,28212.0
asspot,1.005138888888889,764.0,937.0,0.81,9.0,34.0,133.0,3213.25,50417.52,99679.58,60879.0
BM5,0.13408564814814813,194.0,177.0,1.09,2.0,6.0,2.0,622.35,9303.61,17501.84,9758.0
Carsonn,2.002361111111111,1873.0,1459.0,1.28,70.0,90.0,268.0,9761.3,105282.93,171869.76,70603.0
chickdee,12.739849537037038,5410.0,4460.0,1.21,554.0,284.0,1629.0,82358.25,311425.04,591299.28,361844.0
Choowie,4.740162037037036,2690.0,2434.0,1.1,79.0,104.0,304.0,11006.6,129582.2,253315.31,122964.0
Equilibrium,0.12321759259259259,42.0,94.0,0.44,4.0,8.0,18.0,383.3,4351.99,7850.99,4856.0
Exeadra,2.0416898148148146,2041.0,2223.0,0.91,53.0,41.0,401.0,7014.8,76978.92,221967.33,81479.0
Gowrbehmunk,1.4588078703703702,1389.0,991.0,1.4,99.0,54.0,238.0,13728.1,74230.03,113936.62,35939.0
Haise,24.76673611111111,9189.0,5694.0,1.61,124.0,793.0,188.0,21295.65,617112.39,955467.06,552369.0
ikemulti,2.1327199074074072,961.0,707.0,1.35,26.0,124.0,80.0,4492.6,60360.73,92360.74,76443.0
inposed,5.827407407407407,3569.0,2740.0,1.3,99.0,251.0,268.0,13139.25,194030.53,332238.2,282054.0
Larh,88.12876157407408,25301.0,30449.0,0.83,1057.0,1489.0,2101.0,138633.05,1382559.1,3283007.6,2272807.0
LeUniCow,20.686701388888892,12128.0,14966.0,0.81,812.0,430.0,3683.0,125351.8,673254.49,1693732.13,547419.0
LuvAzolandCoca,3.603599537037037,3012.0,2515.0,1.19,103.0,153.0,408.0,17248.6,136709.12,289394.9,204595.0
Azol,1.7322222222222223,1363.0,1273.0,1.07,67.0,90.0,364.0,11433.4,82686.61,131050.84,96339.0
mikye,2.397800925925926,2610.0,1373.0,1.9,95.0,94.0,293.0,14345.35,148730.3,191287.66,102397.0
MightyCharlie,0.58875,448.0,623.0,0.71,32.0,11.0,197.0,6603.1,23574.04,54424.08,6466.0
MrBubDub,4.596226851851852,5623.0,4312.0,1.3,123.0,120.0,1036.0,20271.85,271056.18,482761.96,157844.0
raXin,0.7583564814814815,1103.0,751.0,1.46,0.0,63.0,34.0,736.35,68107.52,79094.52,57763.0
Recovs,9.728391203703703,11799.0,4605.0,2.56,440.0,433.0,1222.0,79793.3,734233.4,788266.57,262535.0
xxMineSheepxx,1.8280555555555555,614.0,989.0,0.62,87.0,43.0,305.0,16467.2,47452.97,115146.06,30005.0
xAshes,13.220034722222223,5080.0,12630.0,0.4,164.0,270.0,1751.0,31783.15,290241.14,973641.23,404807.0
RaZeragon,2.492071759259259,2309.0,2737.0,0.84,131.0,81.0,619.0,16076.45,158354.76,265169.07,53181.0
zengjp,0.11096064814814814,65.0,106.0,0.61,5.0,2.0,12.0,452.9,4766.26,8939.06,2681.0
Keelerr,1.3579398148148147,864.0,1030.0,0.83,7.0,75.0,66.0,3059.15,53415.15,91290.34,50434.0
Pegatree,2.0374074074074073,873.0,2003.0,0.43,60.0,89.0,473.0,8457.7,59005.2,166871.57,40982.0
Bloomishly,16.792615740740743,8693.0,14177.0,0.61,264.0,368.0,1364.0,52364.05,396996.67,1259752.22,480565.0
Swit2427,10.290069444444445,7877.0,9036.0,0.87,493.0,182.0,1091.0,52082.9,348642.35,836703.95,251008.0
ghenry,0.7931018518518518,348.0,234.0,1.48,5.0,53.0,23.0,1722.3,26454.12,34493.79,29855.0
Mirgh,9.868078703703704,5714.0,5128.0,1.11,272.0,317.0,1047.0,44691.95,283985.86,582182.82,187161.0
puhdgy,79.7311111111111,53873.0,49933.0,1.07,1788.0,1292.0,5842.0,306149.95,2266408.28,5925438.95,3234418.0
lauten,0.29689814814814813,209.0,302.0,0.69,10.0,1.0,35.0,1027.75,11317.54,26048.16,9926.0
Versions,3.889710648148148,2272.0,2442.0,0.93,113.0,118.0,334.0,21859.05,128495.89,218655.63,88308.0
Savie,0.49571759259259257,315.0,289.0,1.08,9.0,22.0,49.0,1419.65,22490.5,35283.47,19946.0
SirLeo,0.6902546296296296,397.0,202.0,1.96,23.0,23.0,58.0,2075.3,18355.77,35695.0,23630.0
PastelVox,2.2822453703703705,1354.0,1244.0,1.08,22.0,124.0,141.0,4605.8,75175.02,121415.79,83372.0
Glaze111,0.8746527777777778,508.0,521.0,0.97,4.0,61.0,62.0,1367.5,40566.61,56647.68,36977.0
915,1.1333680555555554,836.0,850.0,0.98,11.0,35.0,44.0,1911.4,42389.8,62957.08,50293.0
Sona_Tea,2.866145833333334,1990.0,2423.0,0.82,161.0,77.0,652.0,18810.7,123340.91,257152.08,76808.0
eeyore6,22.12449074074074,9833.0,8990.0,1.09,252.0,661.0,868.0,41101.8,537083.53,1087464.74,754765.0
DoodleBerry7,1.0706712962962963,1042.0,420.0,2.48,24.0,58.0,77.0,3878.85,65965.47,74619.78,43889.0
Heartsrevolution,9.355752314814815,4351.0,1934.0,2.24,118.0,507.0,162.0,13130.65,241290.55,343392.01,266220.0
caligraph,2.2897337962962965,2131.0,1576.0,1.35,119.0,43.0,493.0,25559.55,139632.74,242214.35,41305.0
Pablik,0.9054513888888889,839.0,495.0,1.69,23.0,17.0,103.0,4662.0,51077.96,69364.83,10341.0
brobrotheewok2,3.420821759259259,2316.0,1545.0,1.49,144.0,180.0,274.0,20218.25,155918.15,194538.96,91984.0
mh676,0.6390277777777778,405.0,827.0,0.48,24.0,11.0,162.0,3337.05,22897.77,70371.95,10313.0
bar1234,1.1189351851851852,950.0,1148.0,0.82,47.0,39.0,167.0,7964.3,52498.3,99367.99,30125.0
Glashee,4.132928240740741,2671.0,2076.0,1.28,137.0,280.0,419.0,24971.15,165448.58,263010.4,139100.0
Glashe,0.8638888888888889,326.0,878.0,0.37,9.0,15.0,54.0,1300.1,20415.43,60705.31,36136.0
f1brown,2.8506365740740742,1564.0,2366.0,0.66,169.0,106.0,613.0,22225.75,87669.47,235234.85,93452.0
Fella001,0.8448611111111111,490.0,572.0,0.85,18.0,50.0,75.0,2247.0,35120.34,51997.83,45880.0
Blackfurrykitty,0.07956018518518518,65.0,45.0,1.44,0.0,1.0,1.0,72.75,5684.85,5654.93,1199.0
CatShanti,0.3268171296296296,178.0,285.0,0.62,3.0,18.0,6.0,721.4,13537.26,20971.72,21961.0
abrakadabrax,9.263124999999999,4945.0,5470.0,0.9,167.0,316.0,856.0,23444.2,249114.15,642752.21,353311.0
Ab0at,3.3506712962962966,1839.0,2334.0,0.78,70.0,136.0,500.0,18195.4,134470.18,207626.82,108675.0
CakeInASuit,6.459768518518518,1930.0,3696.0,0.52,61.0,362.0,456.0,13888.4,145379.01,323460.45,163164.0
ChubBub360,1.308912037037037,799.0,999.0,0.79,33.0,54.0,56.0,2630.05,50439.2,81952.26,44822.0
Lagable,1.0549652777777778,685.0,861.0,0.79,38.0,54.0,165.0,10553.65,51251.35,78192.31,50773.0
Hannaaa_,6.360740740740741,1114.0,1756.0,0.63,63.0,395.0,184.0,11090.65,95464.48,207131.65,295808.0
Insomniac__,3.504641203703704,1593.0,2949.0,0.54,186.0,112.0,857.0,29954.95,94870.57,291000.63,52528.0
Kevivi,1.1592361111111111,1373.0,1010.0,1.35,59.0,60.0,233.0,9286.25,86635.64,102817.82,51015.0
Maccciii,5.413263888888889,5366.0,4623.0,1.16,118.0,341.0,386.0,18749.0,397227.17,548910.58,257785.0
MysticMad,2.281134259259259,1754.0,1152.0,1.52,36.0,260.0,172.0,6133.7,136442.67,149254.71,119048.0
NikolakiH,0.8099768518518519,894.0,658.0,1.35,18.0,45.0,78.0,2172.55,72866.34,78965.33,16160.0
NinetyThree,0.8332754629629628,1212.0,913.0,1.32,17.0,59.0,110.0,2719.4,65957.54,101184.94,50415.0
Schokie,1.1144791666666665,847.0,677.0,1.25,12.0,76.0,38.0,1488.4,79545.08,76582.0,62090.0
Stelians,17.734398148148145,9137.0,8943.0,1.02,341.0,773.0,1471.0,79717.15,581735.25,1101566.17,599447.0
TheNameIsSam,5.206875000000001,2254.0,4071.0,0.55,35.0,114.0,514.0,11680.3,142188.76,413845.57,213981.0
TrueChampie,0.4534722222222222,359.0,341.0,1.05,8.0,27.0,40.0,1460.6,27317.93,29985.19,21005.0
UnholyIceX2,1.5458680555555553,989.0,1553.0,0.63,124.0,91.0,560.0,20761.15,72622.78,150750.99,24220.0
zxcvb,6.07306712962963,3208.0,2378.0,1.34,47.0,145.0,280.0,9377.05,276061.32,321653.57,115299.0
