name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
Psysnipinq,0.072,80.0,129.0,0.62,2.0,5.0,22.0,285.25,4194.84,4581.86,0.0
Raging_,0.133,139.0,146.0,0.95,9.0,18.0,49.0,924.5,6308.85,6138.49,0.0
rigol,0.256,169.0,280.0,0.6,0.0,12.0,13.0,78.9,9813.4,11222.35,0.0
Sayan,0.092,84.0,165.0,0.5,2.0,3.0,21.0,222.4,5796.91,5896.88,0.0
thgstarburst,0.076,90.0,59.0,1.52,0.0,11.0,2.0,23.5,4475.93,2832.6,0.0
bofbofbofbof,0.582,362.0,774.0,0.46,26.0,71.0,213.0,3487.45,20367.31,30336.65,0.0
2OO8,0.495,421.0,627.0,0.67,41.0,53.0,228.0,3360.95,20006.61,23107.19,0.0
syo,1.159,880.0,2118.0,0.41,3.0,87.0,89.0,640.15,66281.84,75291.4,0.0
asspot,0.842,801.0,1475.0,0.54,6.0,99.0,102.0,1034.45,71626.23,59691.19,0.0
BM5,0.198,197.0,349.0,0.56,3.0,11.0,76.0,713.5,11702.58,13244.84,0.0
Carsonn,1.77,1544.0,2092.0,0.73,55.0,386.0,436.0,6583.2,96595.86,86973.58,0.0
chickdee,3.352,2197.0,1928.0,1.13,76.0,286.0,530.0,10654.0,85689.94,85121.8,0.0
Choowie,0.708,284.0,544.0,0.52,2.0,115.0,18.0,137.45,16170.86,21079.97,0.0
Equilibrium,5.346,2230.0,4061.0,0.54,7.0,478.0,125.0,701.1,196607.87,168583.31,0.0
Exeadra,4.772,3422.0,6688.0,0.51,153.0,443.0,1632.0,21698.7,186585.91,258656.58,0.0
Gowrbehmunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haise,0.099,65.0,87.0,0.74,0.0,8.0,1.0,2.25,3746.8,3395.61,0.0
ikemulti,0.162,35.0,50.0,0.7,0.0,3.0,2.0,10.75,989.63,2058.27,0.0
