kit_type,playtime,kills,deaths,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored,kdr
HEAVY,15306.0,94.0,30.0,0.0,35.0,2.0,146.0,10999.215,7311.781999999999,0.0,3.1333333333333333
MEDIC,7137.0,28.0,24.0,2.0,18.0,2.0,60.0,4558.164,4838.4619999999995,5047.0,1.1666666666666667
NINJA,16062.0,205.0,387.0,1.0,42.0,8.0,42.0,16043.423000000003,9860.039,0.0,0.5297157622739018
ASSASSIN,5647.0,122.0,128.0,0.0,25.0,3.0,20.0,2461.895,2855.2850000000003,0.0,0.953125
ARCHER,1799.0,20.0,6.0,0.0,0.0,1.0,26.0,1522.431,848.78,0.0,3.3333333333333335
SOLDIER,11659.0,130.0,89.0,5.0,33.0,8.0,351.0,10888.681999999999,10941.515,0.0,1.4606741573033708
PYRO,3851.0,54.0,71.0,0.0,13.0,0.0,0.0,2484.8659999999995,3942.251,0.0,0.7605633802816901
ELF,770.0,2.0,18.0,0.0,0.0,6.0,66.0,280.442,731.999,0.0,0.1111111111111111
CHEMIST,2907.0,17.0,7.0,0.0,11.0,0.0,0.0,1076.905,993.078,0.0,2.4285714285714284
ENGINEER,89.0,0.0,0.0,0.0,0.0,0.0,0.0,66.25,9.0,0.0,NaN
