kit_type,playtime,kills,deaths,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored,kdr
HEAVY,258232.0,4792.0,2705.0,84.0,132.0,672.0,17333.0,335322.4200000001,341915.9189999999,0.0,1.7715341959334565
SOLDIER,541598.0,6938.0,7288.0,459.0,386.0,2892.0,90653.0,441373.2440000003,673862.2149999999,0.0,0.9519758507135017
ELF,76947.0,813.0,1245.0,52.0,7.0,452.0,10344.0,41191.32399999999,98617.39899999999,0.0,0.653012048192771
PYRO,166050.0,3272.0,1286.0,1.0,820.0,16.0,343.0,149011.74300000005,130900.16099999998,0.0,2.5443234836702957
NINJA,595700.0,11761.0,21744.0,100.0,1331.0,958.0,8500.0,1.1839051570000018e6,612806.1329999996,0.0,0.5408848417954378
ASSASSIN,101485.0,2691.0,2879.0,8.0,310.0,89.0,1149.0,76499.04899999998,69738.52599999998,0.0,0.9346995484543245
MEDIC,114533.0,1405.0,1335.0,10.0,50.0,201.0,4343.0,64793.35800000001,140323.62800000006,76488.0,1.0524344569288389
CHEMIST,194275.0,4446.0,3397.0,100.0,59.0,891.0,21393.0,244678.95199999993,328952.34399999987,0.0,1.3088018840153077
MAGE,7704.0,79.0,106.0,3.0,7.0,12.0,340.0,7843.35,6675.214,0.0,0.7452830188679245
ARCHER,15131.0,312.0,204.0,1.0,5.0,6.0,165.0,9967.382000000001,13845.143,0.0,1.5294117647058822
NECRO,36415.0,1090.0,598.0,14.0,11.0,80.0,1998.0,53437.299,62207.35199999999,0.0,1.8227424749163879
ENGINEER,10750.0,159.0,116.0,1.0,7.0,9.0,151.0,10069.499,10504.336000000001,0.0,1.3706896551724137
DWARF,806.0,12.0,13.0,0.0,1.0,6.0,70.0,950.84,1174.36,0.0,0.9230769230769231
FASHIONISTA,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.299,0.0,0.0
SCOUT,84658.0,798.0,1970.0,1.0,74.0,219.0,1209.0,54251.96199999998,76140.67399999998,0.0,0.4050761421319797
