kit_type,playtime,kills,deaths,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored,kdr
NINJA,42406.0,740.0,1644.0,8.0,88.0,65.0,408.0,91592.81000000007,44598.286000000015,0.0,0.45012165450121655
ELF,24280.0,321.0,493.0,11.0,3.0,167.0,1788.0,13758.430999999999,38234.568,0.0,0.6511156186612576
SOLDIER,67605.0,1260.0,1156.0,43.0,49.0,443.0,9831.0,73217.51599999999,114033.92699999998,0.0,1.0899653979238755
MEDIC,36628.0,752.0,634.0,2.0,4.0,38.0,820.0,29085.34600000001,64110.20200000001,22936.0,1.1861198738170347
CHEMIST,59936.0,1624.0,1387.0,27.0,3.0,348.0,4548.0,81030.34599999999,125806.34999999998,0.0,1.170872386445566
SCOUT,4055.0,45.0,94.0,0.0,0.0,6.0,36.0,2276.8779999999997,3100.218,0.0,0.4787234042553192
HEAVY,14380.0,469.0,214.0,4.0,12.0,26.0,1014.0,33068.671,29002.778,0.0,2.191588785046729
NECRO,1280.0,40.0,17.0,1.0,0.0,4.0,42.0,2155.548,2016.5549999999998,0.0,2.3529411764705883
MAGE,460.0,3.0,8.0,0.0,0.0,1.0,47.0,85.25,269.22,0.0,0.375
ASSASSIN,3463.0,90.0,107.0,0.0,10.0,2.0,28.0,3680.163,2816.614,0.0,0.8411214953271028
FASHIONISTA,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
ENGINEER,82.0,3.0,0.0,0.0,1.0,0.0,0.0,93.409,22.25,0.0,Inf
PYRO,50.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
ARCHER,98.0,2.0,1.0,0.0,0.0,0.0,0.0,64.0,105.35,0.0,2.0
