kit_type,playtime,kills,deaths,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored,kdr
HEAVY,31233.0,423.0,226.0,2.0,22.0,38.0,634.0,33777.31999999999,30641.196,0.0,1.8716814159292035
NINJA,101267.0,1428.0,2732.0,17.0,206.0,65.0,1495.0,138548.75699999995,71116.33499999999,0.0,0.5226939970717424
MEDIC,62066.0,870.0,756.0,13.0,32.0,104.0,2827.0,40994.979,78118.20699999998,51727.0,1.1507936507936507
CHEMIST,154320.0,4018.0,2565.0,55.0,82.0,578.0,12979.0,252553.8860000001,296369.54899999994,0.0,1.5664717348927875
ARCHER,26368.0,519.0,238.0,0.0,9.0,2.0,100.0,14875.285999999998,15269.53,0.0,2.180672268907563
SOLDIER,95664.0,1117.0,1368.0,43.0,20.0,568.0,11673.0,68154.31200000003,120232.58900000005,0.0,0.8165204678362573
ASSASSIN,190917.0,4939.0,4752.0,16.0,503.0,66.0,866.0,130679.67200000002,114038.9439999999,0.0,1.0393518518518519
PYRO,81911.0,1415.0,673.0,1.0,270.0,23.0,399.0,65323.745999999985,59429.02900000004,0.0,2.1025260029717683
MAGE,59105.0,558.0,595.0,5.0,29.0,48.0,1035.0,52375.813,43323.576000000015,0.0,0.9378151260504202
DWARF,719.0,6.0,3.0,1.0,0.0,0.0,26.0,395.181,399.095,0.0,2.0
ENGINEER,6319.0,77.0,53.0,2.0,3.0,4.0,130.0,6085.300000000001,5431.152999999999,0.0,1.4528301886792452
NECRO,45542.0,849.0,433.0,6.0,42.0,46.0,1759.0,56876.85200000001,58485.935000000005,301.0,1.9607390300230947
ELF,18772.0,154.0,185.0,2.0,4.0,27.0,676.0,9002.580000000002,15803.822000000002,0.0,0.8324324324324325
SCOUT,15719.0,116.0,272.0,0.0,16.0,10.0,23.0,7316.500999999999,12040.99,0.0,0.4264705882352941
