kit_type,playtime,kills,deaths,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored,kdr
CHEMIST,9207.0,218.0,137.0,5.0,7.0,33.0,426.0,11185.521,12796.528,0.0,1.5912408759124088
SCOUT,3754.0,46.0,62.0,0.0,8.0,2.0,10.0,2725.245,2066.272,0.0,0.7419354838709677
SOLDIER,12551.0,196.0,161.0,0.0,25.0,2.0,4.0,26796.95,18237.120000000003,0.0,1.2173913043478262
HEAVY,23295.0,480.0,228.0,2.0,47.0,12.0,149.0,53368.397000000004,36201.04099999999,0.0,2.1052631578947367
MEDIC,2588.0,27.0,20.0,0.0,6.0,0.0,0.0,1782.888,1458.407,1813.0,1.35
NINJA,18252.0,275.0,543.0,0.0,40.0,3.0,12.0,30293.821999999996,14181.075,0.0,0.5064456721915286
ARCHER,1877.0,31.0,10.0,0.0,0.0,1.0,6.0,1190.801,680.456,0.0,3.1
PYRO,1302.0,8.0,3.0,0.0,0.0,0.0,0.0,598.933,268.46,0.0,2.6666666666666665
ASSASSIN,49.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,20.7,0.0,1.0
ENGINEER,308.0,2.0,2.0,0.0,0.0,1.0,2.0,178.8,132.046,0.0,1.0
MAGE,932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
ELF,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.477,0.0,0.0
