kit_type,playtime,kills,deaths,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored,kdr
PYRO,25586.0,393.0,227.0,0.0,80.0,2.0,4.0,19423.549000000006,17302.523,0.0,1.7312775330396475
ASSASSIN,2035.0,45.0,61.0,0.0,5.0,1.0,22.0,1684.174,1478.4650000000001,0.0,0.7377049180327869
SCOUT,5165.0,37.0,109.0,0.0,11.0,7.0,45.0,3557.0860000000002,3161.8069999999993,0.0,0.3394495412844037
ENGINEER,254.0,4.0,2.0,0.0,0.0,0.0,0.0,211.199,128.635,0.0,2.0
NINJA,13035.0,124.0,430.0,3.0,21.0,27.0,189.0,17326.426999999996,12144.294,0.0,0.28837209302325584
HEAVY,6677.0,193.0,86.0,0.0,0.0,0.0,4.0,13984.528999999999,9681.678999999998,0.0,2.244186046511628
NECRO,1204.0,17.0,9.0,0.0,2.0,0.0,0.0,1606.128,1209.4930000000002,0.0,1.8888888888888888
CHEMIST,2768.0,43.0,38.0,2.0,4.0,10.0,284.0,3716.8720000000003,3611.1169999999993,0.0,1.131578947368421
MEDIC,20021.0,154.0,237.0,1.0,10.0,13.0,338.0,12335.534,21097.099,18814.0,0.6497890295358649
ELF,1825.0,14.0,30.0,1.0,1.0,15.0,226.0,904.674,1564.1949999999997,0.0,0.4666666666666667
SOLDIER,3077.0,14.0,40.0,7.0,2.0,25.0,483.0,1543.297,2811.7839999999997,0.0,0.35
ARCHER,3142.0,65.0,26.0,0.0,1.0,1.0,7.0,1988.8780000000002,1723.471,0.0,2.5
MAGE,398.0,2.0,8.0,0.0,0.0,2.0,15.0,196.333,440.124,0.0,0.25
DWARF,28.0,1.0,2.0,0.0,0.0,0.0,0.0,46.439,41.0,0.0,0.5
