kit_type,playtime,kills,deaths,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored,kdr
PYRO,40305.0,660.0,372.0,0.0,136.0,3.0,5.0,32759.086000000003,29786.825999999994,0.0,1.7741935483870968
ASSASSIN,3741.0,70.0,102.0,0.0,8.0,1.0,22.0,2587.054,2423.111,0.0,0.6862745098039216
SCOUT,21473.0,183.0,351.0,1.0,34.0,18.0,170.0,16093.472000000003,12776.916999999992,0.0,0.5213675213675214
ENGINEER,3927.0,28.0,28.0,0.0,1.0,1.0,0.0,2137.566,2085.814,0.0,1.0
NINJA,28182.0,302.0,883.0,5.0,35.0,61.0,391.0,39155.272999999994,26436.602000000003,0.0,0.3420158550396376
HEAVY,8752.0,213.0,100.0,0.0,2.0,0.0,4.0,16887.806,11554.977,0.0,2.13
NECRO,1960.0,23.0,14.0,0.0,2.0,0.0,0.0,2465.981,1907.2700000000002,0.0,1.6428571428571428
CHEMIST,7449.0,101.0,137.0,4.0,6.0,48.0,690.0,8346.485,11082.825999999997,0.0,0.7372262773722628
MEDIC,30350.0,257.0,331.0,1.0,29.0,14.0,362.0,19285.378999999997,29562.679000000004,39392.0,0.7764350453172205
ELF,3949.0,37.0,80.0,1.0,1.0,24.0,266.0,2354.716,4229.776,0.0,0.4625
SOLDIER,8468.0,52.0,123.0,9.0,3.0,59.0,992.0,5311.772,8650.378999999999,0.0,0.42276422764227645
ARCHER,10039.0,186.0,110.0,1.0,2.0,2.0,44.0,6453.721,6931.378,0.0,1.690909090909091
MAGE,2026.0,17.0,40.0,0.0,0.0,3.0,31.0,1610.741,1945.956,0.0,0.425
DWARF,28.0,1.0,2.0,0.0,0.0,0.0,0.0,46.439,41.0,0.0,0.5
