kit_type,playtime,kills,deaths,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored,kdr
MEDIC,182883.0,572.0,764.0,6.0,241.0,19.0,926.0,54662.58300000002,99738.94099999989,158979.0,0.7486910994764397
ARCHER,140967.0,1781.0,1254.0,6.0,15.0,40.0,868.0,50002.53900000001,68278.36,0.0,1.420255183413078
HEAVY,40654.0,69.0,171.0,2.0,7.0,38.0,650.0,6830.195999999999,15891.342999999997,0.0,0.40350877192982454
NINJA,57717.0,259.0,904.0,3.0,60.0,29.0,408.0,31821.286000000004,25664.966999999997,0.0,0.28650442477876104
SOLDIER,675.0,6.0,7.0,1.0,0.0,2.0,237.0,210.274,807.54,0.0,0.8571428571428571
DWARF,1888.0,10.0,18.0,0.0,0.0,0.0,24.0,510.02,1541.0800000000002,0.0,0.5555555555555556
CHEMIST,195.0,0.0,3.0,0.0,0.0,0.0,0.0,24.2,51.799,0.0,0.0
ASSASSIN,8012.0,64.0,177.0,0.0,12.0,5.0,119.0,1819.9099999999999,3979.086,0.0,0.3615819209039548
PYRO,8924.0,61.0,78.0,1.0,12.0,1.0,10.0,4511.841,5926.486,0.0,0.782051282051282
NECRO,15772.0,42.0,35.0,1.0,17.0,4.0,260.0,4059.999,6301.418000000001,0.0,1.2
MAGE,106.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,119.283,0.0,0.0
